contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Lichtboei,0072::SB1,8861 AS,1270,568,3,5,0,0,12,504,60,0,0,0,0,0,0,576,62,58,83,75,92,32,57,30,3,0,3,31,1,2,1,0,1,37,0
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau R.K. Basisschool Sint Michaëlschool,0072::SB2,8861 CV,1410,678,5,1,0,0,9,618,57,0,0,0,0,0,0,684,76,58,93,68,80,66,104,38,3,0,14,33,2,0,0,0,0,41,2
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Scholengemeenschap Simon Vestdijk,0072::SB3,8862 TL,1394,416,1,3,0,0,2,384,34,0,0,0,0,0,0,420,43,68,62,35,40,28,64,17,2,0,5,20,2,0,0,1,1,28,0
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau MFC Het Vierkant,0072::SB4,8862 BB,1752,550,1,1,0,0,2,504,46,0,0,0,0,0,0,552,101,109,70,48,37,17,79,41,3,0,2,21,1,3,0,1,0,17,0
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau CBS Prins Johan Friso,0072::SB5,8862 ZA,1690,546,3,2,0,0,0,496,55,0,0,0,0,0,0,551,80,100,69,28,42,26,87,49,3,0,4,18,3,5,0,1,1,26,4
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Spil,0072::SB6,8872 NR,520,198,0,0,0,0,0,174,24,0,0,0,0,0,0,198,35,29,35,23,14,16,18,11,1,0,0,5,0,2,0,0,0,9,0
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wooncentrum Almenum,0072::SB7,8861 JH,1643,606,3,0,0,0,1,541,67,0,0,0,0,0,0,609,117,72,87,83,63,24,73,30,1,0,1,28,0,0,2,0,0,24,1
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau MCL Harlingen/De Batting (De Haven),0072::SB8,8862 AJ,1193,497,2,3,0,1,1,447,55,0,0,0,1,0,0,503,79,55,86,72,63,29,40,24,2,0,1,16,2,2,0,1,0,25,0
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Bijekoer,0072::SB9,8857 BT,369,164,0,0,0,0,0,157,7,0,0,0,0,0,0,164,14,8,35,19,23,8,36,6,0,0,0,4,0,0,0,0,0,11,0
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS Noorderlicht,0072::SB10,8862 WC,1043,285,0,0,0,0,0,258,27,0,0,0,0,0,0,285,22,51,56,23,39,14,29,24,0,0,0,10,0,1,0,0,0,16,0
,Harlingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Spiker,0072::SB11,8861 VD,0,54,0,0,0,0,0,52,2,0,0,0,0,0,0,54,14,5,13,4,3,1,5,2,0,0,0,5,0,0,0,0,0,2,0
