contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau D'r Brikkeoave,0899::SB1,6444 AT,1509,664,5,3,0,0,4,572,96,0,0,0,0,0,0,672,135,188,47,66,57,16,79,5,2,0,2,43,0,0,2,0,1,21,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Parochiezaal Gregoriuskerk,0899::SB2,6441 BD,1372,551,2,2,0,0,0,489,66,0,0,0,0,0,0,555,105,137,47,36,39,17,98,5,1,0,3,46,0,1,0,0,0,16,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zaal café de Kroeg,0899::SB3,6441 TE,943,328,0,0,0,0,0,282,46,0,0,0,0,0,0,328,23,141,27,22,6,6,60,0,1,0,4,14,1,0,2,0,0,21,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verpleeghuis Schuttershof,0899::SB4,6442 BE,1152,374,2,2,0,0,0,315,63,0,0,0,0,0,0,378,49,116,29,29,34,12,50,6,0,3,0,21,1,0,0,1,1,22,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Meander,0899::SB5,6442 EJ,1733,345,1,0,0,0,0,302,44,0,0,0,0,0,0,346,12,167,24,16,9,6,64,1,1,1,1,11,0,6,0,1,1,23,1
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Huize Louise,0899::SB6,6443 BA,1509,461,1,1,0,0,0,384,79,0,0,0,0,0,0,463,62,142,34,33,35,13,85,3,0,0,3,27,1,1,0,0,0,22,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Speeltuingebouw Buschkesberg,0899::SB7,6443 CW,1184,297,0,0,0,0,0,255,42,0,0,0,0,0,0,297,30,72,30,28,29,11,59,11,0,0,2,7,2,0,0,0,1,15,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede School Langeberg,0899::SB8,6445 EM,1132,357,1,0,0,0,0,316,43,0,0,0,1,0,0,359,37,150,22,24,27,8,44,2,2,0,2,15,0,0,0,0,0,24,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verenigingsgebouw De Burcht,0899::SB9,6445 CE,1246,366,1,0,0,0,0,319,48,0,0,0,0,0,0,367,46,140,32,23,24,13,52,9,1,0,0,7,0,0,0,0,0,19,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Parochiezaal Barbarakerk,0899::SB10,6444 XM,1150,444,0,0,0,0,2,379,63,0,0,0,0,0,0,444,54,108,37,32,38,15,78,14,1,3,5,39,0,2,0,1,1,16,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Casino Treebeek,0899::SB11,6446 VK,852,276,5,0,0,0,0,246,35,0,0,0,0,0,0,281,16,85,19,16,23,6,76,5,0,0,2,10,0,2,0,2,0,14,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Casino Treebeek ( vh Franciscus),0899::SB12,6446 VK,1533,397,2,1,0,0,0,349,51,0,0,0,0,0,0,400,27,130,34,27,25,9,75,12,1,0,1,25,0,3,0,1,0,26,1
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Emmastaete,0899::SB13,6446 XC,1990,554,5,0,0,0,0,493,66,0,0,0,0,0,0,559,76,131,41,62,58,17,76,28,1,0,2,23,0,0,0,5,1,33,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Fatima,0899::SB14,6444 CL,2061,577,2,0,0,0,0,502,77,0,0,0,0,0,0,579,72,153,55,61,56,17,104,4,2,0,7,21,1,1,0,0,0,21,2
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Microhal,0899::SB15,6441 HV,1614,274,0,2,0,0,2,239,35,0,0,0,0,0,0,276,21,110,12,4,22,4,57,3,4,0,2,14,1,0,0,2,0,18,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Microhal,0899::SB16,6441 HV,1318,481,0,4,0,0,0,432,53,0,0,0,0,0,0,485,55,145,42,22,31,10,111,6,1,2,3,27,2,1,0,2,0,21,0
,Brunssum,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Titus Brandsma,0899::SB17,6441 JJ,983,429,0,3,0,0,1,371,60,0,0,0,0,0,0,432,81,89,34,41,36,31,50,8,0,0,1,32,0,1,0,1,1,23,0
