contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gemeentehuis, Schinnen",0962::SB1,6365 BK,1130,433,1,0,0,0,0,377,57,0,0,0,0,0,0,434,106,98,31,34,53,14,40,2,0,0,2,29,1,4,0,0,1,18,0
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gasterie Noeber Beemden, Schinnen",0962::SB2,6365 CG,1177,473,7,0,0,0,0,415,65,0,0,0,0,0,0,480,113,105,35,42,51,23,50,5,2,0,1,19,1,2,0,0,0,24,0
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Kantine V.V. Puth, Puth",0962::SB3,6155 LV,790,294,0,0,0,0,0,257,37,0,0,0,0,0,0,294,75,68,11,24,43,8,41,0,2,0,2,12,0,1,0,0,0,7,0
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Trefputh, Puth",0962::SB4,6155 KL,799,322,3,1,0,0,0,288,38,0,0,0,0,0,0,326,83,38,22,38,68,17,26,1,0,0,0,14,0,0,1,2,0,12,0
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Rector Raevenhuis, Sweikhuizen",0962::SB5,6174 RT,495,246,0,0,0,0,0,211,35,0,0,0,0,0,0,246,58,24,21,35,56,20,16,0,0,0,1,7,2,1,0,0,0,4,1
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau MFC De Oirsprong, Oirsbeek",0962::SB6,6438 GG,1506,377,0,4,0,0,0,334,47,0,0,0,0,0,0,381,82,67,26,31,62,12,43,4,1,0,1,19,0,0,3,0,0,26,0
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau De Schepenbank, Oirsbeek",0962::SB7,6438 HC,1473,713,4,2,0,1,1,635,84,0,0,0,1,0,0,720,169,106,53,83,105,35,72,6,12,1,2,37,5,2,0,0,2,23,0
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gasterie Dobbelsteyn, Doenrade",0962::SB8,6439 AN,1006,440,4,3,0,0,0,393,54,0,0,0,0,0,0,447,161,43,23,42,48,30,40,4,0,3,2,23,3,0,0,0,0,18,0
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gemeenschapshuis Oud Dorp, Amstenrade",0962::SB9,6436 CS,1102,378,0,0,0,0,0,330,48,0,0,0,0,0,0,378,74,83,32,34,40,21,40,11,2,0,5,19,0,0,0,0,0,16,1
,Schinnen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Verzorgingshuis Elvira, Amstenrade",0962::SB10,6436 AX,1039,455,0,0,0,0,0,401,54,0,0,0,0,0,0,455,104,94,26,35,51,13,61,9,1,0,3,35,2,0,1,2,1,17,0
