contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Skilhiem,0081::SB1,9051 MB,964,371,0,2,0,0,0,345,28,0,0,0,0,0,0,373,98,18,74,51,34,14,40,20,4,0,3,4,0,0,0,0,0,10,1
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau MFG De Skalm,0081::SB2,9051 BR,927,372,1,1,0,0,0,345,29,0,0,0,0,0,0,374,84,29,99,33,31,11,51,7,0,0,1,7,1,0,0,0,0,18,0
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Bining,0081::SB3,9056 PW,611,257,1,1,0,0,0,238,21,0,0,0,0,0,0,259,32,39,49,30,35,12,35,3,1,0,3,8,0,1,0,0,0,8,1
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ger. Kerk Hijum,0081::SB4,9054 KN,463,169,0,0,0,0,0,154,15,0,0,0,0,0,0,169,42,9,28,19,5,9,29,6,1,0,1,6,2,1,0,1,0,9,1
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Lokaliteit Ger. Kerk,0081::SB5,9055 MG,802,352,4,1,0,0,2,337,18,0,0,0,0,0,0,357,88,29,72,27,30,9,45,19,2,0,1,11,1,1,0,0,1,16,0
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Hege Stins,0081::SB6,9051 ER,1051,474,1,2,0,0,0,436,41,0,0,0,0,0,0,477,131,40,92,28,49,9,52,43,1,0,3,11,0,0,0,0,0,15,0
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Sprankel,0081::SB7,9051 KE,780,349,2,0,0,0,0,324,27,0,0,0,0,0,0,351,58,25,54,40,41,19,41,27,0,0,3,18,2,0,0,1,1,18,1
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0081::SB8,9051 AR,832,420,0,3,0,0,2,379,42,0,0,0,0,0,0,423,68,43,90,57,44,15,50,16,0,0,2,17,1,0,1,1,0,15,0
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Talant,0081::SB9,9051 LP,1431,485,0,0,0,0,0,430,55,0,0,0,0,0,0,485,100,27,102,72,52,24,44,24,2,0,7,9,0,1,0,0,0,21,0
,Leeuwarderadeel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cafe De Drie Gemeenten,0081::SB10,9071 XC,208,94,0,0,0,0,0,84,10,0,0,0,0,0,0,94,14,10,18,7,5,7,16,6,0,0,1,3,0,0,0,0,0,7,0
