contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau BP I, Streekmuzieksch. De Wâldsang",0059::SB1,9285 RZ,1737,692,3,1,0,0,0,621,75,0,0,0,0,0,0,696,189,42,84,24,60,30,43,178,5,0,2,11,1,2,0,4,0,16,1
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau BP II, ""It Koartling""",0059::SB2,9285 NE,1262,455,0,0,0,0,0,404,51,0,0,0,0,0,0,455,121,55,51,39,27,18,34,75,3,0,4,15,0,1,0,5,1,6,0
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau BP III, Zorgcentrum ""Haersmahiem""",0059::SB3,9285 TR,1474,872,3,0,0,0,0,795,80,0,0,0,0,0,0,875,254,53,124,49,54,27,49,199,1,1,5,29,1,4,0,5,1,15,1
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau SV I, Schoolgebouw ""De Bêrnebrege"".",0059::SB4,9231 JJ,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau SV II, Zorgcentrum""'t Suyderhuys""",0059::SB5,9231 BB,1707,661,1,2,0,2,0,602,64,0,0,0,2,0,0,666,203,58,120,51,31,16,39,96,4,0,4,24,0,3,0,0,0,11,1
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau SV III, Ver. gebouw ""De Lantearne""",0059::SB6,9231 CA,1448,943,2,2,0,0,2,842,103,0,0,0,0,0,0,947,295,124,108,57,36,11,92,156,3,0,4,31,1,2,0,4,1,18,0
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau HK I, ""De Fûgelkamp""",0059::SB7,9281 MA,1529,313,2,0,0,0,0,266,49,0,0,0,0,0,0,315,80,69,47,16,9,4,34,35,2,0,0,9,0,0,0,0,0,8,0
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau HK II, SCW ""Clubhuis""",0059::SB8,9281 RD,1724,381,0,1,0,0,0,331,51,0,0,0,0,0,0,382,71,99,57,19,6,6,40,59,3,0,1,11,0,0,0,0,0,9,0
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau KT, MFC ""Tillehûs""",0059::SB9,9288 BC,1885,476,2,0,0,0,1,427,50,0,0,0,0,0,0,478,103,92,62,36,28,12,49,73,0,0,2,14,0,0,0,0,0,5,0
,Achtkarspelen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau TH, Dorpshuis ""De Jister""",0059::SB10,9287 LC,1405,375,4,0,0,0,3,331,45,0,0,0,0,0,0,379,71,86,28,14,7,5,54,68,3,0,3,20,3,2,0,3,0,8,0
