contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0451::SB1,1423 AJ,1358,800,1,5,0,0,1,713,92,0,0,0,0,0,0,806,87,123,80,150,163,40,52,10,9,1,12,21,0,4,0,1,1,46,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Springschans,0451::SB2,1423 ET,1388,603,3,2,0,0,0,532,76,0,0,0,0,0,0,608,63,83,37,133,137,42,35,5,1,0,11,27,1,3,0,0,0,25,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Lijn 5 N-H Train.center,0451::SB3,1423 SB,1928,706,1,2,0,0,0,623,86,0,0,0,0,0,0,709,84,99,58,177,130,44,36,12,5,0,6,18,0,1,0,1,0,34,1
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis de Quakel,0451::SB4,1424 BK,1577,602,1,2,0,0,1,534,70,0,0,0,0,0,0,605,131,74,33,135,81,29,33,10,3,0,1,35,1,4,2,2,2,26,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau R.K. Basisschool De Zon,0451::SB5,1424 AM,1466,507,0,1,0,0,0,443,65,0,0,0,0,0,0,508,83,93,15,112,61,13,50,14,2,1,5,25,0,4,0,0,0,28,1
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis Ponderosa,0451::SB6,1421 XM,1583,463,4,3,0,0,0,426,44,0,0,0,0,0,0,470,60,90,42,62,61,19,57,15,0,2,3,23,1,2,0,1,0,24,1
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Regenboog,0451::SB7,1421 VS,1540,521,3,3,0,0,1,480,46,0,0,0,0,0,0,527,60,87,53,58,72,34,64,10,2,0,7,30,1,2,1,1,0,39,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijksteunpunt,0451::SB8,1422 DT,1418,699,4,2,0,0,0,642,63,0,0,0,0,0,0,705,134,105,65,97,91,58,54,15,7,0,6,34,0,0,0,0,1,32,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Hoge Heem,0451::SB9,1422 CB,1315,633,1,2,0,0,0,580,56,0,0,0,0,0,0,636,111,75,61,90,107,56,40,12,8,0,13,28,5,0,3,1,1,21,1
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportkant. De Scheg,0451::SB10,1422 LE,1308,457,4,1,0,0,0,424,38,0,0,0,0,0,0,462,39,86,48,56,48,35,56,13,3,0,8,36,1,1,1,2,2,22,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Evang. Chr.Gem.,0451::SB11,1422 JP,1414,522,1,0,0,0,0,467,56,0,0,0,0,0,0,523,67,62,49,73,81,30,48,34,2,0,9,23,2,6,1,0,2,33,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau KnA-gebouw (muziek ver),0451::SB12,1422 RG,1540,652,2,5,0,0,0,573,86,0,0,0,0,0,0,659,45,113,52,105,113,35,65,11,9,0,7,49,3,2,0,0,1,42,0
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Alkwin Kollege,0451::SB13,1422 MT,1562,591,3,3,0,0,0,538,58,0,0,0,0,0,0,596,73,70,52,111,127,38,50,11,2,1,10,12,1,2,0,1,1,28,1
,Uithoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantine De Brede School,0451::SB14,1422 WX,1724,485,1,0,0,0,0,415,71,0,0,0,0,0,0,486,60,65,34,155,81,17,29,5,2,0,7,11,0,2,1,1,0,14,1
