contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0050::SB1,3891 ER,1319,861,1,2,0,0,14,754,96,0,0,0,0,0,0,864,175,116,59,138,107,25,64,81,2,0,3,33,2,2,2,3,1,48,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Wold,0050::SB2,3891 CB,1212,535,3,2,0,0,2,464,74,0,0,0,0,0,0,540,88,89,37,86,59,22,55,50,6,1,2,20,1,1,0,2,0,16,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Richtingwijzer,0050::SB3,3892 AL,1394,619,2,1,0,0,0,564,58,0,0,0,0,0,0,622,86,79,27,89,108,35,58,100,3,0,7,8,0,0,0,2,0,17,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau In de Lichtkring,0050::SB4,3891 DK,1454,589,1,0,0,0,1,515,74,0,0,0,0,0,0,590,72,64,43,69,85,28,35,137,8,0,2,14,1,2,0,4,1,24,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Zevenster,0050::SB5,3892 CA,937,404,2,0,0,0,0,361,45,0,0,0,0,0,0,406,69,61,20,63,60,23,24,45,2,0,7,11,1,2,0,1,0,15,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Delta,0050::SB6,3892 HZ,1657,711,2,3,0,0,0,636,80,0,0,0,0,0,0,716,90,101,50,107,111,25,58,94,0,0,7,29,2,5,0,4,1,26,1
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Kofschip,0050::SB7,3893 BE,1436,514,2,1,0,0,0,459,58,0,0,0,0,0,0,517,71,83,37,77,73,14,34,83,2,0,0,11,1,0,1,3,2,22,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Toermalijn,0050::SB8,3893 EB,1521,616,3,1,0,0,0,525,95,0,0,0,0,0,0,620,76,102,31,97,85,21,25,125,4,1,4,13,3,2,4,2,0,21,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Mozaïek,0050::SB9,3893 EB,1550,670,1,1,0,0,0,590,82,0,0,0,0,0,0,672,115,64,36,113,98,23,43,122,5,0,14,10,1,0,0,2,1,23,0
,Zeewolde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Panta Rhei,0050::SB10,3894 BA,2742,843,1,2,0,0,0,680,166,0,0,0,0,0,0,846,190,111,24,179,83,26,51,122,4,0,5,14,3,0,5,7,0,18,1
