contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,1719::SB1,4921 BV,1633,564,3,0,0,0,2,495,70,0,0,0,0,0,0,567,86,85,37,95,96,17,62,6,3,0,2,47,4,1,0,2,1,19,1
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cultureel centrum De Mayboom,1719::SB2,4921 BB,1873,702,3,2,0,0,4,614,89,0,0,0,0,0,0,707,146,113,54,125,74,27,56,5,5,0,13,46,0,2,1,0,0,35,0
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum De Wijngaerd,1719::SB3,4921 JC,1710,598,3,1,0,0,2,535,65,0,0,0,0,0,0,602,153,111,34,83,63,25,55,0,2,0,1,53,0,0,0,0,0,18,0
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Duinpan,1719::SB4,4921 EJ,1385,348,1,0,0,0,2,309,38,0,0,0,0,0,0,349,81,68,26,49,42,7,38,4,1,1,2,15,0,0,1,0,0,13,0
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Amerhal,1719::SB5,4921 EV,1579,489,0,4,0,0,0,441,52,0,0,0,0,0,0,493,84,98,31,76,61,7,57,9,2,0,2,46,1,1,0,0,0,13,1
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Stuifhoek,1719::SB6,4921 EB,1187,323,0,0,0,0,1,271,51,0,0,0,0,0,0,323,38,50,24,47,48,10,48,4,0,0,4,39,0,1,0,0,1,8,1
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ons Dorpshuys,1719::SB7,4924 ER,502,201,0,1,0,0,0,175,27,0,0,0,0,0,0,202,41,36,10,42,37,5,13,0,0,0,1,13,0,0,1,0,1,1,0
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingscentrum De Zonzeel,1719::SB8,4927 BD,1317,493,1,2,0,0,1,436,59,0,0,0,0,0,0,496,76,83,28,106,66,27,51,8,2,0,4,22,0,0,0,0,0,19,1
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis De Ganshoek,1719::SB9,4926 BK,1677,581,1,2,0,0,2,522,60,0,0,0,0,0,0,584,100,102,54,74,59,33,70,13,2,0,1,41,1,4,1,0,0,26,0
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Jeugdhuis Ons Belang,1719::SB10,4926 CV,1535,464,0,2,0,0,0,412,54,0,0,0,0,0,0,466,69,90,36,90,61,16,51,4,5,0,4,18,1,3,0,0,0,16,0
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis Plexat,1719::SB11,4845 ED,1710,579,0,1,0,0,0,522,58,0,0,0,0,0,0,580,124,81,54,74,87,22,70,3,4,0,4,33,2,0,0,1,1,18,1
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Cour,1719::SB12,4844 CR,1721,630,3,1,0,0,0,553,81,0,0,0,0,0,0,634,97,100,52,84,106,33,68,5,1,0,4,30,2,0,0,0,1,46,1
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Zeggewijzer,1719::SB13,4844 RD,1813,625,0,1,0,0,0,572,54,0,0,0,0,0,0,626,85,72,64,84,137,37,74,10,5,1,3,25,0,2,1,0,0,25,0
,Drimmelen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Windhoek,1719::SB14,4844 SL,1478,487,1,1,0,0,0,428,61,0,0,0,0,0,0,489,66,81,40,64,79,28,46,11,0,2,2,39,1,5,1,0,1,21,0
