contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0226::SB1,6921,1905,977,0,5,0,0,1,845,136,0,0,0,0,0,0,982,173,153,105,127,149,42,120,16,0,0,3,53,0,1,1,2,0,31,1
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonzorgcentrum Thuvine,0226::SB2,6921,1839,516,3,2,0,0,0,479,42,0,0,0,0,0,0,521,108,76,37,69,68,28,51,15,2,0,3,34,1,1,1,1,1,20,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Groessen,0226::SB4,6923,1557,555,1,1,0,0,0,500,57,0,0,0,0,0,0,557,182,77,26,95,68,12,49,7,5,0,3,16,1,0,0,1,0,13,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantine Sportvereniging Loo,0226::SB5,6924,796,264,2,2,0,0,4,234,30,0,0,0,0,0,0,268,66,24,19,38,44,18,33,1,0,0,1,9,0,0,0,0,1,10,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cultureel Centrum Onderling Genoegen,0226::SB6,6921,1847,538,3,1,0,0,0,485,57,0,0,0,0,0,0,542,86,55,52,69,96,35,76,22,0,0,2,21,1,2,0,0,4,16,1
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantine Tennis Centre Duiven,0226::SB7,6921,1855,457,2,1,0,0,0,409,51,0,0,0,0,0,0,460,45,56,51,74,86,36,48,16,0,0,1,20,0,2,2,0,0,20,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Seniorensoos Het Palet,0226::SB8,6921,1649,601,5,2,0,1,1,573,35,0,0,0,1,0,0,609,89,115,42,62,96,20,84,16,1,1,2,49,0,0,1,1,1,21,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau RK Basissschool De Kameleon,0226::SB9,6921,1503,374,0,2,0,0,0,331,45,0,0,0,0,0,0,376,54,49,43,47,50,18,65,10,2,1,2,13,2,2,0,0,2,14,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau RK Basissschool De Timp,0226::SB10,6922,1676,548,1,1,0,0,0,501,49,0,0,0,0,0,0,550,93,62,48,83,102,41,43,16,4,0,5,24,0,3,3,2,0,19,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cultureel Centrum 't Eiland,0226::SB11,6922,1769,627,0,4,0,0,0,561,70,0,0,0,0,0,0,631,74,94,55,105,122,32,82,11,0,0,1,29,1,1,0,1,2,17,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Toermalijn,0226::SB12,6922,1894,566,1,1,0,0,0,490,78,0,0,0,0,0,0,568,79,79,60,69,85,30,68,26,5,0,4,26,0,2,0,2,0,31,0
,Duiven,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantoor La Gare bij NS Station Duiven,0226::SB13,6922,1296,515,0,6,0,0,1,458,62,0,0,0,0,0,0,521,53,72,55,47,84,41,84,29,4,0,2,25,0,1,0,1,2,15,0
