contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Oldenhove,0377::SB1,2051 NA,1561,812,2,0,0,0,5,703,106,0,0,0,0,0,0,814,71,43,64,187,266,80,23,10,5,0,4,17,3,0,1,0,0,38,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Centrum voor Jeugd en Gezin,0377::SB2,2061 HW,994,495,1,0,0,0,0,423,73,0,0,0,0,0,0,496,53,31,60,85,112,50,37,8,3,0,1,17,2,1,5,0,0,30,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Aelbertsberg,0377::SB3,2061 JT,1598,681,3,3,0,0,0,630,70,0,0,0,13,0,13,700,78,56,50,132,180,50,37,18,3,0,2,19,1,2,2,2,1,46,2
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonzorgcentrum De Rijp,0377::SB4,2061 SC,1756,1055,1,4,0,0,4,913,143,0,0,0,0,0,0,1060,150,61,78,248,323,60,19,10,1,0,7,22,3,1,2,0,3,67,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bloemendaalse Schoolvereniging,0377::SB5,2061 BB,501,346,0,1,0,0,2,300,45,0,0,0,0,0,0,347,20,6,12,139,109,7,7,4,3,0,1,5,0,0,5,0,3,24,1
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw Tinholt,0377::SB6,2051 LA,1425,882,2,5,0,0,5,764,119,0,0,1,0,1,0,888,58,32,91,152,320,113,26,16,2,0,5,10,2,0,0,0,0,55,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Vondelschool,0377::SB7,2111 CJ,1146,740,0,1,0,0,0,642,99,0,0,0,0,0,0,741,70,54,43,253,197,41,15,7,3,0,4,13,0,0,4,2,0,34,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Nieuwe Kring,0377::SB8,2111 AS,1108,634,0,2,2,0,1,545,88,0,0,2,0,0,0,634,54,34,33,242,193,27,6,12,0,1,1,7,1,1,1,0,0,21,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau de Adventskerk,0377::SB9,2111 HA,988,563,0,4,0,0,2,463,102,0,0,0,0,0,0,567,110,27,11,216,148,9,4,4,3,0,1,5,2,0,2,0,0,21,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Voghelsanck,0377::SB10,2114 ES,874,426,2,0,0,0,0,383,45,0,0,0,0,0,0,428,88,45,23,79,73,23,30,18,3,0,1,13,2,0,1,0,0,27,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Vogelenzang,0377::SB11,2114 ER,910,416,0,1,0,0,0,374,43,0,0,0,0,0,0,417,66,65,32,42,83,32,40,9,1,0,7,13,1,0,3,0,0,21,1
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Voormalig gemeentehuis Bennebroek,0377::SB12,2121 GP,970,631,3,1,0,1,0,555,81,0,0,0,1,0,0,636,105,60,34,170,134,44,21,12,1,1,7,18,2,0,1,0,0,21,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Willinkschool,0377::SB13,2121 AD,1128,476,1,2,0,0,1,424,55,0,1,0,1,0,0,480,70,42,43,104,92,44,17,11,10,0,1,10,1,0,2,2,0,26,1
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Jagershuis,0377::SB14,2121 GW,901,349,3,3,0,0,0,323,32,0,0,0,0,0,0,355,54,36,34,58,53,31,18,10,3,0,3,15,0,1,0,1,4,28,0
,Bloemendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Meerwijkhof,0377::SB15,2121 VM,1012,486,5,1,0,0,0,441,51,0,0,0,0,0,0,492,81,42,39,102,100,36,24,5,4,0,1,18,3,0,1,0,0,30,0
