contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hanzeheerd Brinkhoven,0246::SB1,8181 DB,1427,616,9,4,0,0,2,565,62,0,0,0,0,0,0,629,163,77,50,58,40,23,41,119,0,0,0,22,0,0,0,5,0,18,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurt-en clubshuis 't Honk,0246::SB2,8181 AB,1546,531,2,3,0,2,8,472,58,0,0,0,2,0,0,538,121,56,60,43,44,15,55,96,0,0,2,17,3,2,0,3,0,14,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Peuterpret,0246::SB3,8181 CH,1165,466,0,1,0,0,0,429,38,0,0,0,0,0,0,467,89,85,52,44,35,15,49,66,0,0,0,8,0,0,0,4,1,14,4
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Rhijnsberg,0246::SB4,8181 XW,1489,735,2,3,0,0,1,641,98,0,0,0,0,0,0,740,174,81,58,101,65,15,42,150,2,0,5,19,0,2,0,0,1,20,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Balders-Hoef,0246::SB5,8181 GM,1759,677,1,2,0,0,1,592,87,0,0,0,0,0,0,680,154,53,52,84,73,28,51,136,1,0,3,18,1,2,0,2,0,19,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Horsthoek,0246::SB6,8181 RE,863,347,1,1,0,0,1,291,57,0,0,0,0,0,0,349,75,45,26,44,29,13,20,69,3,0,4,4,2,4,0,0,0,9,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Jenaplanschool,0246::SB7,8181 LE,947,392,0,0,0,0,5,336,51,0,0,0,0,0,0,392,79,55,38,59,42,17,29,41,2,0,1,7,0,0,0,0,1,21,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau de Boerbrink,0246::SB8,8194 LT,676,341,2,2,0,0,3,308,34,0,0,0,0,0,0,345,86,21,42,53,41,25,17,27,0,1,2,7,2,2,0,0,0,15,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hervormd Verenigingsgebouw,0246::SB9,8191 LS,1394,622,2,0,0,0,2,541,81,0,0,0,0,0,0,624,119,39,31,65,30,9,17,289,0,0,1,8,0,1,0,3,0,10,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rehoboth,0246::SB10,8191 JE,989,436,1,0,0,0,0,397,40,0,0,0,0,0,0,437,82,29,30,59,54,16,22,111,3,0,0,16,0,0,0,0,0,14,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Spyker,0246::SB11,8191 AZ,1184,365,0,0,0,0,0,327,38,0,0,0,0,0,0,365,43,49,30,22,25,4,30,135,1,0,0,9,1,1,0,4,0,11,0
,Heerde,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Drieluik,0246::SB12,8191 XT,1184,490,2,1,0,0,0,435,58,0,0,0,0,0,0,493,82,80,30,28,28,14,36,168,0,0,1,9,0,3,0,4,0,7,0
