contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuis,0353::SB1,3401 BK,1226,639,0,0,0,0,0,563,76,0,0,0,0,0,0,639,93,66,50,106,116,58,56,25,6,0,7,30,1,2,0,0,2,21,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS De Tandem,0353::SB2,3402 HP,1510,654,1,3,0,0,1,586,71,0,0,0,0,0,0,658,66,83,56,70,142,75,66,31,2,0,2,18,0,2,1,1,3,35,1
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Studio 10,0353::SB3,3402 BS,1788,422,1,1,0,0,0,382,42,0,0,0,0,0,0,424,23,71,57,33,75,34,46,18,4,0,4,24,1,1,0,0,4,27,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ver.Gebouw de Kanovereniging,0353::SB4,3402 MJ,1409,447,1,0,0,0,0,393,55,0,0,0,0,0,0,448,86,59,39,71,81,25,23,15,1,0,2,28,0,1,1,2,3,9,1
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ewoud Gasthuis,0353::SB5,3401 RH,1799,658,2,3,0,0,2,572,89,0,0,0,0,0,0,663,127,82,42,93,113,24,40,76,2,0,3,26,0,0,0,2,1,26,1
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingskerk,0353::SB6,3402 BG,1082,500,0,1,1,0,1,463,36,0,0,1,0,0,0,500,100,67,31,59,73,28,55,36,1,1,2,25,1,3,0,0,0,17,1
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Geb. 't Kruispunt,0353::SB7,3401 CB,1967,781,2,3,0,0,2,706,78,0,0,0,0,0,0,786,106,97,69,87,136,49,90,60,4,0,8,31,0,2,1,3,1,36,1
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dienstencentrum De Oase,0353::SB8,3401 BZ,753,275,0,1,0,0,0,249,27,0,0,0,0,0,0,276,93,28,19,43,41,11,5,12,0,0,1,15,0,1,0,0,0,6,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ver.geb. De Groene Olijftak,0353::SB9,3403 NK,1561,575,2,3,0,0,0,505,76,1,0,0,1,0,0,581,89,94,41,81,100,21,54,28,2,0,4,27,0,6,2,1,1,24,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau WAC,0353::SB10,3401 BK,1394,720,4,0,0,0,1,609,114,0,0,0,0,0,0,724,92,80,63,86,165,66,47,51,1,0,5,25,3,0,7,0,1,28,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Opstap,0353::SB11,3401 GX,1527,543,0,0,0,0,0,455,88,0,0,0,0,0,0,543,95,87,27,86,88,34,42,43,2,0,3,18,0,1,2,1,0,14,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau WOC,0353::SB12,3401 BK,1744,527,1,1,0,1,0,456,74,0,0,0,1,0,0,530,56,94,54,89,130,25,33,7,8,0,4,7,3,0,0,0,1,16,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS De Torenuil,0353::SB13,3404 CJ,1704,583,2,1,2,0,0,508,80,0,0,0,2,0,0,588,40,96,53,114,140,22,63,9,4,0,1,23,1,1,0,0,0,16,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Tramzicht,0353::SB14,3404 CP,2002,684,6,4,0,0,0,621,73,0,0,0,0,0,0,694,64,108,71,120,147,25,59,22,6,1,3,28,1,0,1,4,1,23,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS De Trekvogel,0353::SB15,3401 GX,1242,371,1,2,0,0,0,372,2,0,0,0,0,0,0,374,31,46,29,64,84,23,30,32,1,0,1,14,1,1,1,0,0,13,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau IJVO Gebouw,0353::SB16,3402 TJ,1013,310,2,0,0,0,0,283,29,0,0,0,0,0,0,312,38,56,32,35,50,15,31,16,2,0,3,13,0,0,0,1,1,17,0
,IJsselstein,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School De Ark van Noach,0353::SB17,3404 JS,1786,349,1,1,0,0,0,351,0,0,0,0,0,0,0,351,36,51,22,68,92,10,30,13,1,0,1,6,0,5,1,0,1,12,0
