contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Boxtel,0757::SB1,5281 AT,1330,833,11,4,0,0,6,728,114,0,0,0,0,0,0,848,166,88,77,97,155,36,108,13,4,0,10,48,2,1,1,1,1,25,0
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woon-zorgcentrum Molenweide,0757::SB2,5281 AB,1931,626,2,1,0,0,0,544,85,0,0,0,0,0,0,629,184,53,45,83,124,30,54,4,1,1,2,23,1,2,0,0,0,18,1
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stationsplein,0757::SB3,5281 GH,1543,487,6,0,0,0,1,455,37,0,0,0,0,0,0,493,72,66,43,42,72,40,82,3,6,3,13,15,2,0,0,1,2,24,1
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ursulagebouw,0757::SB4,5281 HV,1079,387,6,0,0,0,0,360,33,0,0,0,0,0,0,393,64,23,46,40,78,20,63,5,1,0,6,23,1,1,0,0,0,16,0
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woon-zorgcentrum Simeonshof,0757::SB5,5282 PA,1572,492,4,7,0,0,2,464,37,0,0,0,0,0,0,503,87,62,38,42,69,37,103,2,2,0,0,28,0,1,2,0,0,19,0
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis De Walnoot,0757::SB6,5282 GC,1654,542,3,1,0,0,0,496,50,0,0,0,0,0,0,546,115,80,38,35,94,23,93,4,2,0,1,27,0,1,2,0,0,26,1
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis De Rots,0757::SB7,5283 CA,2067,602,5,1,0,0,0,549,59,0,0,0,0,0,0,608,71,95,78,46,70,31,132,12,2,0,4,43,0,0,1,1,2,14,0
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Vorsenpoel,0757::SB8,5283 CV,1841,563,3,0,0,0,0,496,70,0,0,0,0,0,0,566,93,59,39,67,105,41,91,4,1,2,4,27,2,3,1,2,0,22,0
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede School De Wilgenbroek,0757::SB9,5283 EE,1704,537,1,1,0,0,1,459,79,0,0,0,0,0,0,539,76,69,45,64,93,44,99,3,0,2,6,17,3,1,0,0,0,15,0
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Beemden,0757::SB10,5283 KG,1849,639,1,0,0,0,1,562,77,0,0,0,0,0,0,640,66,65,62,77,145,46,109,5,2,1,4,30,1,1,1,0,1,22,1
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis De Orion,0757::SB11,5281 LG,934,349,3,0,0,0,1,307,44,0,0,0,0,0,0,352,87,30,16,56,55,31,23,7,1,0,2,20,0,0,0,0,0,20,1
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Eethuis 't Tweespan,0757::SB12,5281 LR,693,254,2,1,0,0,0,221,36,0,0,0,0,0,0,257,89,28,14,40,31,9,16,1,0,0,1,17,0,0,1,0,0,6,1
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dienstencentrum Kloosterhof,0757::SB13,5298 BW,1873,678,5,0,0,0,1,582,100,0,0,0,0,0,0,683,184,82,49,93,107,28,42,9,3,0,8,44,1,0,1,1,0,26,0
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Jeugdhuis Pius X,0757::SB14,5298 VN,1813,510,2,2,0,0,0,463,51,0,0,0,0,0,0,514,139,70,38,88,72,22,35,2,1,0,3,32,0,1,0,1,0,5,1
,Boxtel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorggroep Elde / Zorghuis Sefkat,0757::SB15,5282 WV,1391,345,4,0,0,0,0,301,48,0,0,0,0,0,0,349,58,46,23,74,53,14,37,2,3,0,2,17,0,1,0,1,1,13,0
