contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gemeentehuis, Commissiekamer",0798::SB1,5081CA,1383,685,2,0,0,0,6,599,82,0,0,0,0,0,0,687,178,48,41,105,106,51,63,4,3,0,11,30,3,1,2,1,1,37,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hotel Brabant,0798::SB2,5081AG,1212,363,1,2,0,0,0,323,43,0,0,0,0,0,0,366,74,47,30,67,50,24,41,3,1,1,2,10,1,1,1,0,1,9,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Clossenborch,0798::SB3,5081JV,1194,505,1,0,0,0,3,455,48,0,0,0,0,0,0,506,207,39,31,67,44,20,41,10,1,0,0,25,1,1,1,0,0,17,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cafe-Zaal Schuttershof,0798::SB4,5085EG,918,315,0,1,0,0,8,274,34,0,0,0,0,0,0,316,130,23,15,28,36,14,24,3,0,0,0,16,1,0,1,0,4,20,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpsgebouw 't Gebint,0798::SB5,5084HG,693,271,1,0,0,0,0,246,26,0,0,0,0,0,0,272,118,22,12,39,25,18,16,0,0,0,1,6,2,0,0,0,0,12,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Starrebos,0798::SB6,5081VH,1497,618,0,1,0,0,0,576,43,0,0,0,0,0,0,619,162,57,39,69,113,33,72,3,0,0,3,33,0,1,1,0,2,28,2
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Doelakkers,0798::SB7,5081XM,1392,481,3,0,0,0,0,435,49,0,0,0,0,0,0,484,97,49,42,80,84,26,59,0,3,0,1,18,0,1,0,0,0,21,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Restaria de Zwaan,0798::SB8,5087BA,1394,457,1,0,0,0,2,401,55,0,0,0,0,0,0,458,204,41,16,67,48,9,38,2,2,0,2,11,0,0,0,0,2,15,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zaal den Horst,0798::SB9,5089NK,650,252,0,3,0,0,0,223,32,0,0,0,0,0,0,255,138,14,13,32,13,8,13,0,0,0,0,10,0,0,2,0,0,9,0
,Hilvarenbeek,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Partycentrum Hercules,0798::SB10,5087BJ,1496,630,1,1,0,0,5,553,74,0,0,0,0,0,0,632,341,72,18,45,70,13,35,5,0,0,2,14,2,0,0,1,1,11,0
