contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau het Raadhuis,0228::SB1,6711 DD,1394,753,1,4,0,1,2,662,95,0,0,0,1,0,0,759,146,72,52,102,103,51,21,156,0,0,6,27,0,0,0,2,0,15,0
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis Bethanië,0228::SB2,6711 JK,1436,844,4,0,0,0,0,724,124,0,0,0,0,0,0,848,137,65,41,129,135,47,35,194,1,0,5,12,2,0,0,5,2,32,2
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Vilente De Nieuwe Klinkenberg,0228::SB3,6711 KJ,1544,411,1,0,0,0,0,365,47,0,0,0,0,0,0,412,69,34,30,55,53,26,26,79,1,0,1,13,2,3,0,2,0,16,1
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Vilente St.Barbara,0228::SB4,6711 NT,1446,747,0,1,0,1,1,686,62,0,0,0,1,0,0,749,144,83,55,105,91,44,26,124,3,0,2,33,2,4,0,2,1,25,3
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Doelen,0228::SB5,6711 DE,1558,655,1,0,0,0,2,571,83,0,0,0,0,0,0,656,84,87,60,104,88,29,22,129,4,0,1,18,0,0,1,0,0,25,3
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Wonewei,0228::SB6,6716 SL,1580,603,0,0,0,3,0,554,52,0,0,0,3,0,0,606,75,59,43,66,86,58,39,123,8,0,4,9,0,2,0,2,1,27,1
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau CNS-basisschool De Meander,0228::SB7,6718 EB,1288,417,0,0,0,0,0,363,54,0,0,0,0,0,0,417,64,38,18,48,59,19,28,118,2,0,1,7,2,0,0,2,3,7,1
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Elim,0228::SB8,6718 DG,1299,460,3,0,0,0,0,406,57,0,0,0,0,0,0,463,49,50,28,46,69,23,13,153,1,0,2,4,0,1,0,3,0,16,2
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau CNS-basisschool De Vuursteen,0228::SB9,6718 MJ,1470,457,1,0,0,0,0,386,72,0,0,0,0,0,0,458,59,29,24,66,47,20,26,157,4,0,2,6,0,5,0,3,0,9,0
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Restaurant Buitenzorg,0228::SB10,6712 GG,1724,738,0,4,0,2,2,654,88,0,0,0,2,0,0,744,112,94,39,83,99,30,36,177,4,0,6,15,0,1,2,0,1,39,0
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Lettertuin,0228::SB11,6712 DR,1682,807,0,1,0,0,1,721,86,0,0,0,0,0,0,808,121,77,47,75,91,32,35,267,3,0,5,22,1,2,1,1,1,25,1
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cultura,0228::SB12,6711 AW,1660,851,2,2,0,0,2,777,75,0,0,1,0,0,0,854,136,101,43,85,92,41,34,260,8,0,6,18,1,1,2,2,0,20,1
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau de Proosdijkerk (aan de rotonde),0228::SB13,6713 AG,1611,496,1,2,0,1,0,444,56,0,0,0,1,0,0,500,51,109,38,30,31,18,37,134,1,0,0,22,0,1,1,3,0,20,0
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurtcentrum De Kolk,0228::SB14,6713 BA,1860,646,4,0,0,0,0,575,75,0,0,0,0,0,0,650,85,119,36,57,64,39,42,144,1,0,4,25,1,0,0,4,0,24,1
,Ede,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Speeltuin De Korenbloem,0228::SB15,6713 DW,1496,477,0,0,0,0,1,425,53,0,0,0,2,0,0,479,58,58,46,57,43,17,28,129,4,1,2,8,0,2,2,2,1,17,2
