contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Willibrord Verpleeghuis,0687::SB1,,1521,702,3,2,0,1,3,635,68,0,0,1,0,0,0,706,48,38,101,107,136,93,55,54,1,0,12,15,2,0,0,4,1,35,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Acaciahof,0687::SB2,,1424,602,2,0,0,1,2,543,60,0,0,0,1,0,0,605,61,34,65,82,135,87,47,30,2,0,7,13,2,1,3,2,2,29,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ver.gebouw Gasthuiskerk,0687::SB3,,1267,565,1,2,0,0,17,498,53,0,0,0,0,0,0,568,48,44,61,65,120,77,53,42,3,0,4,6,3,0,1,2,0,36,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum Van Cittershoff,0687::SB4,,897,492,0,0,0,0,0,438,54,0,0,0,0,0,0,492,111,26,41,41,43,28,35,140,0,0,3,6,0,0,0,1,0,17,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Eben-Haëzer,0687::SB5,,1129,685,2,2,2,0,3,602,82,0,0,2,0,0,0,687,104,41,58,62,95,37,50,196,0,0,5,8,0,0,1,2,0,26,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Gasthuis,0687::SB6,,1612,748,5,0,0,2,1,651,103,0,0,0,2,0,0,755,118,51,78,67,87,73,75,120,3,0,6,12,3,2,1,0,0,51,1
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hof van Buren (Grand Café Willem),0687::SB7,,1584,903,4,7,0,0,4,821,89,0,0,0,0,0,0,914,128,81,111,90,109,81,113,107,0,0,12,26,1,3,0,2,0,39,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkgebouw 't Bolwerk,0687::SB8,4331 TB,1024,384,0,2,0,0,0,344,42,0,0,0,0,0,0,386,36,27,42,25,66,39,40,68,1,0,3,2,1,2,2,0,1,29,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Praktijkschool Het Bolwerk,0687::SB9,,1219,576,1,1,0,0,1,514,63,0,0,0,0,0,0,578,71,43,86,65,94,50,42,93,1,0,1,11,1,2,0,1,0,15,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Durps'uus op d'n oek,0687::SB10,,1049,439,0,1,0,0,1,389,50,0,0,0,0,0,0,440,76,47,28,39,26,11,54,120,1,0,1,13,1,3,0,0,1,18,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Olmenhof,0687::SB12,4334 CN,1300,548,1,2,0,1,0,495,55,0,0,1,0,0,0,550,77,31,56,54,60,83,75,70,2,0,2,13,2,1,2,0,0,20,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerkgebouw de Morgenster,0687::SB13,,2241,857,2,1,0,0,2,764,94,0,0,0,0,0,0,860,107,39,82,55,70,61,76,299,1,0,8,16,0,0,0,2,3,37,1
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerkgebouw de Hoeksteen,0687::SB14,,1382,624,1,0,0,0,3,562,60,0,0,0,0,0,0,625,79,88,88,34,53,51,87,62,2,0,3,28,0,2,0,2,1,43,1
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Ontmoetingskerk,0687::SB17,,1449,443,0,1,0,0,2,400,42,0,0,0,0,0,0,444,56,44,47,27,56,19,67,75,1,0,11,5,1,2,1,5,1,25,0
,Middelburg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Getij,0687::SB19,,1428,606,2,1,0,0,0,542,67,0,0,0,0,0,0,609,69,84,83,24,60,31,100,91,0,0,11,12,4,1,3,3,0,30,0
