contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuis,0546::SB1,,1314,1222,5,4,0,0,7,1138,86,0,0,0,0,0,0,1231,76,49,153,136,420,187,68,24,14,0,19,8,2,0,3,1,3,59,0
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rijksmuseum van Oudheden,0546::SB2,,1667,1338,9,0,0,6,3,1249,101,0,0,0,0,0,0,1353,81,34,150,180,460,237,46,40,10,0,18,7,4,1,3,2,4,60,1
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Erfgoed Leiden en Omstreken,0546::SB3,,1455,641,5,0,0,0,1,610,35,0,0,0,0,0,0,646,49,24,73,87,199,116,31,10,6,0,6,5,0,2,0,0,1,32,0
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Huis op de Waard,0546::SB4,,1386,502,3,0,0,2,1,473,29,0,0,2,0,0,0,503,20,34,73,63,120,73,40,18,6,0,8,10,0,0,1,1,0,34,1
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Meelbox (Nw Groenhoven),0546::SB5,,1236,365,1,1,0,0,0,330,37,0,0,0,0,0,0,367,19,48,36,28,72,66,43,5,1,1,8,5,0,0,2,0,1,29,1
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Leger des Heils,0546::SB6,,1633,769,5,2,0,0,1,718,57,0,0,0,0,0,0,776,32,25,97,82,243,125,69,22,0,0,18,6,3,2,0,1,2,42,0
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Hooglandse Huys,0546::SB7,,1431,490,6,0,0,0,0,470,26,0,0,0,0,0,0,496,32,22,52,46,150,82,32,23,4,0,6,3,5,1,2,0,1,29,0
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Hooglandse Huys,0546::SB8,,1578,579,8,1,0,0,0,545,41,0,0,2,0,2,0,586,37,29,65,49,180,104,30,25,6,0,14,5,0,2,2,1,0,29,1
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woningcorporatie De Sleutels,0546::SB9,,1585,664,5,1,0,0,1,626,43,0,0,0,0,0,0,670,24,48,89,63,167,107,74,11,5,0,20,9,4,0,2,0,0,41,0
,Leiden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Marehuis,0546::SB10,,1415,724,5,1,0,0,0,685,45,0,0,0,0,0,0,730,35,36,63,77,216,133,45,29,1,1,31,8,5,0,2,1,3,37,1
