contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuis Sneek,1900::SB1,8601 CR,1039,559,0,0,0,0,16,482,61,0,0,0,0,0,0,559,65,62,77,77,99,31,52,21,10,0,5,17,6,1,1,0,1,34,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Doarpshûs It Nije Formidden,1900::SB2,8633 JA,544,296,1,0,0,0,0,274,23,0,0,0,0,0,0,297,67,22,39,55,42,17,30,14,2,0,0,2,0,0,0,0,1,5,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau ROC Friese Poort,1900::SB3,8602 JX,1089,384,0,0,0,1,2,331,52,0,0,0,1,0,0,385,95,33,37,69,46,22,31,23,2,0,3,14,0,1,0,0,0,8,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ut Wykje,1900::SB4,8607 BG,1366,290,1,2,0,0,2,270,22,0,1,0,1,0,0,294,50,58,38,21,24,8,40,14,0,0,3,12,0,5,0,0,0,17,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Eekmolen,1900::SB5,8606 EJ,1147,330,1,0,0,0,0,308,23,0,0,0,0,0,0,331,63,63,48,23,30,14,48,7,1,0,2,12,0,0,0,0,0,19,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Frittemahof (hoofdingang),1900::SB6,8604 AA,1371,664,0,4,0,0,1,607,60,0,0,0,0,0,0,668,146,29,107,88,111,32,53,54,3,0,1,21,0,2,1,0,0,16,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau It Skûlplak,1900::SB7,8603 AP,1054,411,1,1,0,0,1,380,32,0,0,0,0,0,0,413,82,40,49,34,46,26,62,30,2,1,4,16,1,6,0,0,0,12,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dr Wumkeshûs,1900::SB8,8606 AV,1209,402,2,1,0,0,2,368,35,0,0,0,0,0,0,405,80,79,50,31,32,10,66,22,4,0,4,14,0,0,0,0,0,9,1
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Parkflat (Stadsfenne),1900::SB9,8604 ZG,1305,609,1,0,0,0,3,558,49,0,0,0,0,0,0,610,174,44,92,57,57,36,49,51,3,0,0,23,0,3,1,1,0,18,0
,Súdwest-Fryslân,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bonifatiushuis,1900::SB10,8605 BW,900,442,0,0,0,0,0,405,37,0,0,0,0,0,0,442,98,37,65,63,76,27,33,12,3,0,6,15,1,0,0,1,0,5,0
