contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Goirle,0785::SB1,5051 LT,1426,729,4,1,0,0,9,648,77,0,0,0,0,0,0,734,128,99,64,86,107,36,110,8,4,1,1,46,0,3,0,2,1,33,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonzorgcentrum Thebe Elisabeth,0785::SB2,5051 HC,1568,398,3,3,0,0,9,344,51,0,0,0,0,0,0,404,77,78,33,36,53,20,52,1,2,0,3,25,0,0,1,0,0,17,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum  ""Guldenakker""",0785::SB3,5051 GB,1431,535,6,1,0,0,3,493,46,0,0,0,0,0,0,542,136,101,26,38,73,27,62,4,2,0,5,39,1,3,0,0,1,15,2
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau B.S.""Den Bongerd""via Beukengaard",0785::SB4,5052 BL,1415,414,0,0,0,0,3,355,56,0,0,0,0,0,0,414,34,43,49,49,96,33,71,2,1,0,1,14,1,1,0,0,2,16,1
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Café aan voorzijde Frankenhal,0785::SB5,5052 BL,1410,574,0,0,0,0,2,516,56,0,0,0,0,0,0,574,66,60,72,67,97,50,101,5,0,0,6,20,2,4,0,3,0,21,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Basisschool ""De Kleine Akkers""",0785::SB6,5051 CR,1488,528,1,3,0,0,2,465,65,0,0,0,0,0,0,532,107,32,57,88,112,28,57,4,1,0,1,21,3,0,0,0,1,16,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Basisschool ""De Regenboog""",0785::SB7,5051 KR,1573,602,1,0,0,0,0,538,65,0,0,0,0,0,0,603,114,57,57,79,133,25,76,4,2,1,4,31,1,2,0,1,4,11,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantoor Kompaan en De Bocht,0785::SB8,5053 EA,1639,356,0,1,0,0,0,307,50,0,0,0,0,0,0,357,48,32,28,96,67,23,22,0,0,0,0,14,0,1,0,0,0,25,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cultureel Centrum Jan van Besouw,0785::SB9,5051 RJ,1310,443,1,1,0,0,5,404,36,0,0,0,0,0,0,445,84,59,37,54,63,32,46,3,2,1,4,36,0,2,0,2,0,18,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sporthal De Wissel,0785::SB11,5051 NZ,1187,455,3,1,0,0,2,408,49,0,0,0,0,0,0,459,71,56,39,105,74,29,39,1,2,0,0,14,0,0,2,0,0,22,1
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool 't Schrijverke,0785::SB12,5051 ML,1547,573,1,0,0,0,4,504,66,0,0,0,0,0,0,574,67,63,47,112,122,41,70,6,1,0,1,26,1,0,0,0,1,15,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Ontmoetingscentrum ""De Leybron""",0785::SB13,5133 AM,1019,357,2,2,0,0,0,315,46,0,0,0,0,0,0,361,92,49,10,65,48,26,30,2,3,0,3,14,1,1,1,1,0,11,0
,Goirle,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Basisschool ""de Vonder""",0785::SB14,5133 TZ,1062,400,1,2,0,0,4,371,28,0,0,0,0,0,0,403,109,37,29,56,78,20,34,1,3,0,1,21,1,0,2,0,0,8,0
