contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentekantoor,1904::SB1,3601 GR,1513,721,1,1,0,0,0,633,90,0,0,0,0,0,0,723,98,88,58,144,160,41,39,31,5,0,5,13,1,0,0,1,0,37,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonzorgcentrum Maria Dommer,1904::SB2,3601 EX,1340,548,1,1,0,1,2,497,52,0,0,0,1,0,0,551,91,96,53,45,83,23,59,36,2,1,3,34,1,1,4,1,0,15,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool 't Palet(Troelstrastr.),1904::SB3,3601 WD,1401,531,0,4,0,0,0,482,53,0,0,0,0,0,0,535,82,106,61,52,72,19,36,40,11,0,0,21,2,1,5,0,1,22,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Merenhoef,1904::SB4,3601 AC,1386,636,2,2,0,0,3,543,94,0,0,0,0,0,0,640,139,84,57,92,75,43,38,41,7,1,6,20,1,1,1,4,1,25,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool 't Palet(Buitenweg),1904::SB5,3602 ZK,1274,646,1,1,0,0,0,570,78,0,0,0,0,0,0,648,69,80,56,116,169,61,31,14,5,0,1,8,2,5,0,0,0,29,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Logement Swaenenvecht,1904::SB6,3611 AE,1207,539,3,1,0,0,2,462,79,0,0,0,0,0,0,543,55,44,44,146,144,33,19,12,0,1,7,10,0,1,1,1,0,21,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau CBS de Klaroen(Ds Ulferslaan),1904::SB7,3612 BH,1432,530,2,0,0,0,0,454,77,0,0,1,0,1,0,531,92,49,33,86,101,51,34,36,1,0,4,5,2,5,1,0,0,30,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau PCBS Het Kompas,1904::SB8,3603 AZ,1361,642,2,1,0,0,0,557,88,0,0,0,0,0,0,645,97,60,37,139,176,25,29,32,7,0,4,12,1,0,2,0,2,19,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool 't Palet(ingang Bolens),1904::SB9,3603 CN,1617,758,0,2,0,0,0,649,111,0,0,0,0,0,0,760,84,69,54,177,204,70,19,32,3,0,3,18,1,0,3,0,0,21,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau R.K.Basisschool ""De Wilde Wingerd""",1904::SB10,3608 TK,1335,446,1,2,0,0,2,409,38,0,0,0,0,0,0,449,45,96,40,31,70,29,67,19,2,0,3,18,0,2,0,0,1,23,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Scouting clubgebouw De Shelter,1904::SB11,3607 BX,1320,542,3,0,0,0,0,497,48,0,0,0,0,0,0,545,62,77,55,66,109,29,48,30,2,0,4,30,1,3,2,0,1,23,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Tweesprong,1904::SB12,3607 CH,1693,716,3,0,0,1,0,622,98,0,0,0,1,0,0,720,85,110,76,110,142,53,42,24,1,0,6,25,5,2,2,1,1,31,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Daltonschool Maarssen(Duivenkamp),1904::SB13,3607 BL,1706,508,3,1,0,0,0,455,57,0,0,0,0,0,0,512,43,94,67,55,86,29,63,21,1,0,7,21,0,0,3,0,0,18,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau RK Verrijzenis Parochie,1904::SB14,3607 JG,1724,665,1,3,0,0,0,605,64,0,0,0,0,0,0,669,45,113,67,79,119,57,74,28,7,0,9,35,0,1,0,0,1,30,0
,Stichtse Vecht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Werkspecht,1904::SB15,3607 KN,1281,387,1,5,1,0,0,347,45,0,0,1,0,0,0,392,24,85,50,25,68,27,48,14,7,0,1,11,0,1,1,1,1,22,1
