contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hal Stadhuis,0677::SB1,4561 EA,2298,962,6,3,0,0,6,830,135,0,0,0,0,0,0,971,168,162,95,145,120,32,92,12,3,1,3,81,0,2,9,4,0,33,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau St. Curamus, loc. De Blaauwe Hoeve",0677::SB2,4561 NT,1319,636,5,0,0,0,4,562,75,0,0,0,0,0,0,641,142,99,58,76,98,32,71,7,1,0,1,29,1,1,3,1,3,13,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapscentrum Den Dullaert,0677::SB3,4561 KZ,2131,884,4,2,0,0,3,765,122,0,0,0,0,0,0,890,169,151,62,127,139,39,84,12,0,1,5,58,0,1,8,0,2,24,2
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Praktijkschool Hulst,0677::SB4,4561 WZ,2354,569,3,3,0,0,0,496,79,0,0,0,0,0,0,575,89,118,64,64,71,18,69,7,5,0,4,27,3,0,1,1,1,27,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapscentrum Malpertuus,0677::SB5,4567 BM,1746,505,2,2,0,0,3,425,81,0,0,0,0,0,0,509,76,121,64,42,63,7,58,10,1,1,0,31,3,2,2,0,1,23,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapscentrum de Kauter,0677::SB6,4568 AB,540,181,0,1,0,0,0,147,35,0,0,0,0,0,0,182,44,51,13,17,9,3,18,4,0,0,3,13,0,0,0,0,0,6,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis Graauw,0677::SB7,4569 AG,653,270,0,0,0,0,1,228,41,0,0,0,0,0,0,270,78,47,19,30,18,9,33,5,0,0,1,6,1,1,2,0,0,20,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapscentrum De Warande,0677::SB8,4564 AD,2581,847,2,5,0,0,0,718,136,0,0,0,0,0,0,854,130,180,82,104,86,26,117,16,0,0,8,58,4,2,1,4,1,28,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapscentrum 't Heike,0677::SB9,4566 AC,960,353,0,1,0,0,0,298,56,0,0,0,0,0,0,354,67,61,42,49,31,11,44,7,2,1,2,20,1,0,2,1,0,12,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau St. Curamus, locatie Antonius",0677::SB10,4587 CW,1251,424,0,3,0,0,0,380,47,0,0,0,0,0,0,427,102,87,26,33,49,10,67,4,1,0,3,23,0,1,3,1,2,11,1
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpscentrum De Luifel,0677::SB11,4586 AN,721,225,0,0,0,0,0,187,38,0,0,0,0,0,0,225,52,35,23,29,20,8,27,2,0,0,1,15,1,0,1,0,0,11,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Terhole,0677::SB12,4583 ST,449,165,1,0,0,0,0,149,17,0,0,0,0,0,0,166,29,29,22,9,15,9,26,4,0,1,0,13,0,0,0,0,0,8,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpscentrum Vogelwaarde,0677::SB13,4581 BR,1422,465,1,1,1,0,0,401,65,0,0,0,0,0,0,466,96,94,36,58,43,10,59,10,1,0,1,36,0,0,1,0,1,18,1
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis Hof ter Nesse,0677::SB14,4589 KR,396,190,0,1,0,0,0,162,29,0,0,0,0,0,0,191,44,41,13,26,16,3,25,4,0,1,1,3,0,1,1,0,0,11,0
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpscentrum De Schuur,0677::SB15,4585 AJ,485,206,0,0,0,0,0,179,27,0,0,0,0,0,0,206,43,41,12,19,17,8,33,12,0,0,2,3,0,0,1,0,0,13,2
,Hulst,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Voormalig gem.huis Kloosterzande,0677::SB16,4587 CK,1185,398,0,0,0,0,2,332,64,0,0,0,0,0,0,398,92,72,31,68,42,11,40,3,2,0,2,16,2,0,3,1,0,13,0
