contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Stadhuis, Merretkamer",0935::SB1,6211 CL,3176,859,8,2,0,0,28,765,76,0,0,0,0,0,0,869,68,69,96,112,236,116,73,6,7,0,11,13,5,2,2,1,1,41,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Stadhuis, Merretkamer",0935::SB3,6211 CL,0,707,5,1,0,0,16,640,57,0,0,0,0,0,0,713,64,43,83,111,189,89,62,10,1,1,12,10,3,2,1,0,0,26,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Muziekschool Kumulus,0935::SB4,6221 BA,1949,592,2,3,0,1,4,541,53,0,0,0,1,0,0,598,40,49,63,76,134,90,63,5,4,1,10,16,2,0,1,0,0,38,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Klooster Zusters onder de Bogen,0935::SB5,6211 NX,1126,456,0,2,0,0,4,396,58,0,0,0,0,0,0,458,164,21,41,45,84,40,21,8,1,0,5,13,0,0,2,0,0,11,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis De Lètterdoes,0935::SB6,6224 BE,1462,352,1,1,0,0,3,316,35,0,0,0,0,0,0,354,25,109,24,14,33,32,70,3,0,0,3,14,3,0,1,1,0,20,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kumulus West,0935::SB7,6211 RB,1584,457,0,1,0,0,5,404,49,0,0,0,0,0,0,458,40,37,60,42,105,65,48,5,1,0,10,9,2,4,1,1,1,26,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Envida locatie Koepelhof,0935::SB8,6224 LW,1544,580,5,3,0,0,1,530,57,0,0,0,0,0,0,588,84,72,65,61,116,75,46,2,3,0,2,21,2,1,0,1,2,26,1
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Envida locatie Klevarie,0935::SB9,6211 LX,1151,458,1,3,0,0,3,422,37,0,0,0,0,0,0,462,65,47,38,60,100,37,45,6,1,1,4,30,1,0,0,1,0,21,1
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Centre Ceramique,0935::SB10,6221 KV,3245,956,0,5,0,0,9,861,91,0,0,0,0,0,0,961,143,66,76,149,259,102,66,7,2,0,8,39,3,1,8,0,0,27,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Envida locatie Molenhof,0935::SB11,6211 JM,1195,528,4,1,0,0,2,482,49,0,0,0,0,0,0,533,54,38,74,65,155,62,37,2,1,0,3,5,2,1,0,0,0,29,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcombinatiegebouw La Bellettsa,0935::SB12,6221 SZ,1962,507,1,3,0,0,0,452,59,0,0,0,0,0,0,511,35,130,65,40,61,50,71,4,1,0,6,20,0,0,1,0,4,19,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurtcentrum Sint Pieter,0935::SB13,6212 BT,1029,618,0,1,0,0,6,539,74,0,0,0,0,0,0,619,84,31,56,79,198,81,29,1,4,0,3,24,1,2,0,0,0,25,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bernard Lievegoed School,0935::SB14,6229 GX,1480,600,2,1,0,0,3,538,62,0,0,0,0,0,0,603,76,49,48,59,109,108,63,6,7,0,2,18,6,1,2,1,2,43,0
,Maastricht,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Pieterkelderke,0935::SB15,6212 CB,1281,620,3,1,0,1,1,559,65,0,0,0,1,0,0,625,80,31,56,93,178,91,32,3,3,2,5,19,2,5,0,1,0,19,0
