contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Raadhuis,0882::SB1,6371 LA,1270,639,2,0,0,0,1,551,89,0,0,0,0,0,0,641,112,169,60,45,44,17,124,0,0,0,4,33,2,0,0,1,2,24,2
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum De Dormig,0882::SB2,6371 XN,888,247,0,1,0,0,0,213,35,0,0,0,0,0,0,248,54,36,25,38,14,10,45,3,0,0,0,17,0,0,0,0,0,5,0
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingsruimte A gen Bruk,0882::SB3,6371 HW,1173,380,1,0,0,0,0,338,43,0,0,0,0,0,0,381,84,64,27,33,33,18,60,2,1,0,0,26,0,0,3,1,0,27,1
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Parochiezaal Kerkplein,0882::SB11,6372 EZ,1503,572,3,0,0,0,2,506,67,0,0,0,0,0,0,575,85,162,59,27,43,22,92,5,0,2,3,31,0,0,3,0,0,37,1
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingsruimte A gen Maar,0882::SB12,6372 ER,1508,445,0,0,0,0,0,385,60,0,0,0,0,0,0,445,81,118,36,32,40,14,77,1,2,0,2,28,0,0,0,1,0,13,0
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Dr. Calshof,0882::SB22,6372 SP,1531,530,3,1,0,0,0,461,73,0,0,0,0,0,0,534,78,172,39,29,47,15,86,2,3,1,9,22,2,2,0,4,0,19,0
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Oefenbunker,0882::SB23,6371 HX,672,160,1,0,0,0,0,148,13,0,0,0,0,0,0,161,9,54,8,5,17,11,41,0,0,0,0,7,0,0,1,0,0,7,0
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Harlekijn,0882::SB30,6372 AC,1150,276,0,3,0,0,0,239,40,0,0,0,0,0,0,279,22,99,26,19,19,13,40,3,2,0,3,14,2,0,1,2,0,11,0
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Parochiezaal St. Michael,0882::SB31,6372 VW,931,233,0,0,0,0,0,200,33,0,0,0,0,0,0,233,46,53,18,8,23,12,50,2,2,0,1,7,0,1,0,0,2,7,1
,Landgraaf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Noaberhoes De Wendelwiek,0882::SB32,6372 VM,1316,350,1,0,0,0,1,300,50,0,0,0,0,0,0,351,41,98,32,28,32,14,64,4,2,0,4,20,1,0,0,0,0,10,0
