contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Statenlogement,0405::SB11,,1671,765,4,5,0,0,2,693,79,0,0,0,0,0,0,774,68,67,94,109,165,95,79,10,8,1,8,11,2,0,0,0,1,47,0
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Montessorischool,0405::SB12,,1845,675,2,0,0,0,2,600,75,0,0,0,0,0,0,677,37,64,89,96,161,73,55,3,4,0,11,30,0,3,0,0,1,47,1
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Westerhaven,0405::SB13,,1615,652,4,3,0,0,3,609,47,0,0,0,0,0,0,659,70,65,64,106,131,72,65,10,7,1,3,21,2,1,2,1,0,31,0
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau O.S.G. West-Friesland,0405::SB14,,1690,598,2,0,0,0,1,552,47,0,0,0,0,0,0,600,58,88,57,82,102,69,69,11,5,0,11,12,4,1,0,0,0,29,0
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Jules Verneschool,0405::SB21,,1526,337,0,1,0,0,0,308,30,0,0,0,0,0,0,338,35,59,58,17,42,13,52,15,2,1,1,17,0,1,0,2,0,22,0
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum Grote Waal,0405::SB22,,1116,470,3,0,0,0,2,431,40,0,0,0,0,0,0,473,48,81,55,37,68,47,64,9,2,0,2,25,1,1,0,1,2,27,0
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Tennispark TV De Hulk,0405::SB23,,1560,441,1,0,0,0,0,389,53,0,0,0,0,0,0,442,24,76,57,38,78,39,76,5,3,0,5,7,2,3,0,0,0,26,2
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Zonnewijzer,0405::SB24,,1425,495,0,1,0,0,0,447,49,0,0,0,0,0,0,496,44,49,51,45,93,47,84,4,11,0,7,23,0,4,0,1,0,32,0
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Lindendael,0405::SB31,,1260,543,3,0,0,0,2,499,45,0,0,0,0,0,0,546,75,47,75,54,96,57,72,6,0,3,2,16,4,1,0,1,0,34,0
,Hoorn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Stormvogel,0405::SB32,,1229,501,1,2,0,0,0,441,65,2,0,0,2,0,0,506,65,42,73,82,97,33,63,3,3,0,0,21,1,1,2,0,0,15,0
