contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Centrum voor wonen&zorg KERKAKKERS,0840::SB1,4715 HE,1756,445,1,0,0,0,2,382,62,0,0,0,0,0,0,446,121,110,20,71,48,17,24,6,1,0,0,15,0,1,0,0,0,11,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis de Vaart,0840::SB2,4715 AH,1882,620,3,0,0,0,1,528,94,0,0,0,0,0,0,623,112,138,32,112,59,17,54,6,7,0,1,43,2,0,1,0,1,31,4
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis D'N HOGE DRIES,0840::SB3,4721 AC,1294,432,0,1,0,0,2,371,60,0,0,0,0,0,0,433,147,67,20,80,32,13,31,4,3,0,1,20,0,0,0,1,0,13,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Centrum Jeugd en Gezin,0840::SB4,4714 AB,1872,521,0,0,0,0,0,409,112,0,0,0,0,0,0,521,58,196,28,85,35,13,53,5,2,0,2,28,1,1,1,1,0,12,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Steunpunt St Janshof,0840::SB5,4714 EV,2018,597,3,0,0,0,1,483,116,0,0,0,0,0,0,600,150,177,24,80,34,9,48,3,2,0,1,50,1,0,2,1,0,15,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportpark Rood-Wit,0840::SB6,4711 AV,1999,431,0,0,0,0,1,347,83,0,0,0,0,0,0,431,42,250,19,34,19,4,32,1,0,1,0,13,0,2,0,0,2,12,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum de Vlegter,0840::SB7,4711 EH,2137,525,0,2,0,0,1,429,97,0,0,0,0,0,0,527,47,314,26,35,18,3,27,4,3,0,0,29,0,2,1,1,0,15,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Politiebureau,0840::SB8,4711 JZ,2116,539,1,1,0,0,0,429,112,0,0,0,0,0,0,541,34,327,26,37,25,3,27,3,2,0,0,31,0,3,0,0,1,20,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0840::SB9,4715 RW,1538,347,0,1,0,0,2,278,68,0,0,0,0,0,0,348,36,147,7,54,32,4,24,0,2,0,0,26,0,1,0,0,0,14,0
,Rucphen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Steunpunt Mariavaart,0840::SB10,4735 AT,1634,441,2,1,0,0,0,398,46,0,0,0,0,0,0,444,73,118,11,72,45,21,56,1,1,0,1,15,4,0,0,2,0,21,0
