contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Voormalig gemeentehuis Gramsbergen,0160::SB14,,1653,595,2,0,0,0,6,532,59,0,0,0,0,0,0,597,217,46,59,52,43,21,37,92,0,0,3,15,0,1,1,2,0,6,0
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum 't Welgelegen,0160::SB15,,1163,470,2,1,0,0,8,414,51,0,0,0,0,0,0,473,186,41,54,42,31,11,31,38,1,0,3,17,1,1,0,3,0,10,0
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Krim,0160::SB16,,1512,502,0,2,0,0,3,461,40,0,0,0,0,0,0,504,117,92,54,37,35,14,51,70,4,0,1,15,0,1,1,0,0,8,2
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Oude basisschool  Ane,0160::SB17,,627,273,0,0,0,1,1,241,32,0,0,0,1,0,0,274,147,16,8,24,19,2,8,36,0,0,0,6,2,0,0,0,0,5,0
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Haarschut  Kloosterhaar,0160::SB18,,1162,328,1,2,0,0,2,298,31,0,0,0,0,0,0,331,103,53,40,31,14,5,38,12,1,0,5,14,1,3,0,1,0,7,0
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Uilenest,0160::SB19,,1104,435,3,1,0,0,0,399,40,0,0,0,0,0,0,439,142,39,39,17,22,10,21,119,4,0,2,12,0,0,1,0,0,7,0
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ver.gebouw  de Esch,0160::SB20,,1347,635,1,1,0,0,0,568,69,0,0,0,0,0,0,637,210,46,24,35,38,5,25,223,4,0,3,6,0,1,0,1,0,14,0
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Clara Feyoena Heem,0160::SB21,,1555,685,3,3,0,0,20,595,76,0,0,0,0,0,0,691,125,48,36,36,37,20,42,309,0,0,4,16,0,0,0,6,0,6,0
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Brede School ""De Matrix",0160::SB22,,1399,515,2,3,1,0,5,446,70,0,0,0,1,0,0,521,124,38,42,53,43,15,21,132,1,0,2,16,0,0,1,5,1,20,1
,Hardenberg,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Dorpshuis ""De Heugte""  Radewijk",0160::SB23,,497,228,0,0,0,0,6,198,24,0,0,0,0,0,0,228,96,13,15,34,9,9,19,15,0,1,1,10,0,0,0,0,0,6,0
