contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Kollum,0079::SB1,9291 KB,1546,553,2,0,0,0,1,501,53,0,0,0,0,0,0,555,159,63,61,57,31,11,57,55,7,0,3,21,2,3,0,3,0,20,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau ""Meckama State"" Kollum",0079::SB2,9291 AM,1556,493,4,0,0,0,0,456,41,0,0,0,0,0,0,497,168,46,47,34,32,21,39,61,2,1,2,25,0,0,0,0,0,14,1
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau ""Pro Rege"" Kollum",0079::SB3,9291 EM,1349,518,7,3,0,0,0,477,51,0,0,0,0,0,0,528,164,53,45,43,36,16,44,65,5,0,3,21,1,1,0,2,0,19,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis 't Trefpunt Kollumerpomp,0079::SB4,9293 LL,373,166,1,1,0,0,0,145,23,0,0,0,0,0,0,168,65,20,5,25,7,5,19,12,1,0,0,1,0,1,0,1,0,3,1
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Toutenburg Burum,0079::SB5,9851 AR,619,233,0,1,0,0,0,209,25,0,0,0,0,0,0,234,79,26,13,22,16,13,12,32,3,0,1,3,1,0,0,1,0,11,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Schans Munnekezijl,0079::SB6,9853 PH,379,146,1,2,0,0,0,133,16,0,0,0,0,0,0,149,38,39,12,14,10,2,15,5,0,0,2,3,0,0,0,0,0,6,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau M.F.C. Hústerwâld Oudwoude,0079::SB7,9294 KP,716,251,0,0,0,0,0,214,37,0,0,0,0,0,0,251,75,30,30,26,15,18,22,20,1,0,3,4,0,2,0,0,0,5,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau M.F.C. De Tredder Westergeest,0079::SB8,9295 KC,714,213,0,2,0,0,1,192,22,0,0,0,0,0,0,215,58,29,14,28,9,20,11,26,0,0,5,4,0,0,0,0,1,8,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau ""Eendracht"" K'Zwaag",0079::SB9,9298 RG,1106,404,0,1,0,0,0,344,61,0,0,0,0,0,0,405,148,46,18,24,11,4,34,86,2,1,2,14,1,0,0,3,0,10,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis K'zwaag,0079::SB10,9298 JP,1079,321,2,1,0,0,0,282,42,0,0,0,0,0,0,324,114,50,15,17,17,7,12,58,1,0,3,12,0,0,1,4,0,10,0
,Kollumerland en Nieuwkruisland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Bosk Zwagerbosch,0079::SB11,9299 HT,540,131,2,2,0,0,0,123,12,0,0,0,0,0,0,135,22,26,19,2,6,7,18,24,0,0,0,2,0,0,2,0,0,3,0
