contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verpleegtehuis Oudtburgh,0373::SB1,,1668,676,1,2,0,0,9,618,52,0,0,0,0,0,0,679,72,61,66,113,144,66,45,7,1,0,5,26,5,5,0,1,0,59,0
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Frankenstate,0373::SB2,,1684,974,3,0,0,0,13,826,139,0,1,0,1,0,0,978,92,51,66,291,271,71,29,11,15,0,8,13,0,2,2,3,0,49,0
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijksteunpunt,0373::SB3,,1657,794,1,2,0,0,11,694,92,0,0,0,0,0,0,797,93,51,66,208,180,62,38,14,4,0,3,19,0,4,0,0,0,51,1
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau PCC Bergen,0373::SB4,,1697,861,2,4,0,0,1,769,97,0,0,0,0,0,0,867,93,68,95,127,204,112,46,11,4,0,5,25,4,5,1,0,1,60,0
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau T&O buurthuis,0373::SB5,,1488,636,5,4,0,0,1,585,59,0,0,0,0,0,0,645,60,53,59,70,123,106,62,8,0,0,5,23,2,0,0,0,4,61,0
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum De Marke,0373::SB6,,1596,890,0,0,0,0,5,793,92,0,0,0,0,0,0,890,110,82,104,105,205,99,53,16,7,0,1,36,3,3,1,2,0,63,0
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hotel Victoria,0373::SB7,,314,224,0,1,0,3,17,191,20,0,0,0,3,0,0,228,10,30,12,56,47,21,13,4,1,0,0,9,4,2,0,0,0,14,1
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau S.C.C. de Oorsprong,0373::SB8,,1198,646,4,0,0,0,9,579,62,0,0,0,0,0,0,650,60,68,58,104,133,70,51,7,3,0,6,17,3,1,0,0,2,63,0
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpscentrum De Blinkerd,0373::SB9,,1038,495,1,1,0,0,0,443,55,0,1,0,0,0,0,498,83,53,41,80,98,58,27,7,2,0,1,19,1,1,0,1,0,23,0
,Bergen (NH),EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Groeterschool,0373::SB10,,1545,627,2,0,0,0,6,555,68,0,0,0,0,0,0,629,68,67,69,78,110,74,66,11,1,0,7,35,3,5,0,0,1,32,0
