contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerk Het Kruispunt,0626::SB1,2251 BH,1075,491,3,4,0,1,3,454,43,0,1,0,2,0,0,500,68,58,37,96,81,42,37,12,2,0,8,16,3,1,3,0,0,27,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentr. Topaz,0626::SB2,2251 VG,1606,601,5,2,0,1,0,542,65,0,0,1,0,0,0,607,92,79,49,78,100,45,47,18,0,0,3,29,1,1,0,1,0,58,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gymnastiek Ver.,0626::SB3,2252 KZ,718,363,2,0,0,0,0,323,42,0,0,0,0,0,0,365,50,22,18,116,88,26,8,11,3,0,5,5,0,1,0,0,0,10,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Het Kompas,0626::SB4,2253 VW,1398,458,2,0,0,1,0,404,57,0,0,0,0,0,0,461,57,36,35,85,124,48,22,12,1,0,6,12,0,1,0,0,0,19,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Florence Adegeest,0626::SB5,2253 XL,1342,562,1,0,0,0,0,510,53,0,0,0,0,0,0,563,93,41,48,84,109,48,50,12,5,1,6,17,0,2,2,0,1,43,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Alettahof,0626::SB6,2253 RP,1461,936,5,6,0,0,0,836,111,0,0,0,0,0,0,947,103,79,96,138,216,107,50,39,3,0,15,23,1,5,0,1,0,60,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Seniorenflat Rossini,0626::SB7,2253 GA,1094,560,0,0,0,0,0,502,58,0,0,0,0,0,0,560,91,49,48,103,123,47,29,18,5,0,3,13,2,0,2,0,0,26,1
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Cult. Centrum,0626::SB8,2252 HH,957,638,4,1,0,0,2,553,88,0,0,0,0,0,0,643,85,43,62,98,147,97,41,18,3,0,3,11,1,1,2,1,0,25,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Boschbloem,0626::SB9,2252 EA,1414,860,8,4,0,5,0,777,101,0,0,0,6,0,1,878,145,76,56,196,192,62,40,21,1,0,1,20,1,3,2,0,4,40,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brandweerkazerne,0626::SB10,2251 CT,1203,829,3,1,0,0,0,724,109,0,0,0,0,0,0,833,171,111,57,146,153,40,60,14,6,0,6,24,0,0,1,0,0,39,1
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bondsgebouw,0626::SB11,2251 LG,1092,597,0,0,0,1,0,523,75,0,0,0,1,0,0,598,84,84,39,130,115,49,18,17,1,0,7,20,0,0,2,0,0,30,1
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Taxi Avance,0626::SB12,,1186,490,4,1,0,0,2,440,53,0,0,0,0,0,0,495,74,32,34,98,132,53,18,11,5,1,2,17,0,1,0,0,0,12,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bibliotheek,0626::SB13,2252 XN,1321,354,1,0,0,0,0,304,51,0,0,0,0,0,0,355,38,47,30,50,97,47,18,3,0,0,2,12,1,0,0,0,0,9,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Starrenburg,0626::SB14,2251 DM,1568,625,4,0,0,0,0,558,71,0,0,0,0,0,0,629,65,81,42,155,147,35,46,11,6,0,1,9,0,0,3,0,0,24,0
,Voorschoten,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportzaal de Vos,0626::SB15,2251 ZM,1160,610,3,1,0,0,2,545,67,0,0,0,0,0,0,614,69,52,46,187,151,35,24,4,4,0,3,13,3,1,0,0,1,17,0
