contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Lindestede loc.Verpleeghuis Wolvega,0098::SB1,8471 KZ,1874,492,0,1,0,0,3,439,51,0,0,0,0,0,0,493,104,73,90,55,38,16,49,23,3,0,1,22,0,2,0,1,1,12,2
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Lycklama Stins, Wolvega",0098::SB2,8472 AB,1950,584,0,1,0,0,0,540,45,0,0,0,0,0,0,585,124,67,77,92,60,30,53,19,8,0,2,16,1,3,2,1,5,22,2
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Hotel Wolvega/Holland Inn, Wolvega",0098::SB3,8471 MT,1609,522,0,6,0,0,0,480,48,0,0,0,0,0,0,528,88,77,82,68,41,26,55,25,4,0,8,28,0,3,0,3,0,14,0
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Sickengaoord, Wolvega",0098::SB4,8471 BS,1532,559,2,0,0,0,0,496,65,0,0,0,0,0,0,561,107,90,81,66,35,23,64,39,3,0,4,24,0,4,1,1,0,17,0
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Clubhuis ""Het Wolvennest"", Wolvega",0098::SB5,8471 HH,1523,485,2,2,0,0,2,442,45,0,0,0,0,0,0,489,87,85,70,65,25,13,62,18,0,0,4,26,0,0,1,3,0,26,0
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau OBS ""De Heidepolle"", Wolvega",0098::SB6,8471 VM,1457,450,3,1,0,0,0,413,41,0,0,0,0,0,0,454,74,75,63,48,33,29,65,22,3,0,3,16,2,0,1,0,1,14,1
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau 't Polderhuus, Munnekeburen",0098::SB7,8485 JE,1133,443,0,1,0,0,5,383,56,0,0,0,0,0,0,444,73,66,56,79,37,36,29,16,3,1,4,5,2,6,0,0,0,30,0
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Dorpshuis, Oldelamer",0098::SB8,8486 GD,284,159,0,0,0,0,0,140,19,0,0,0,0,0,0,159,55,9,17,43,7,7,5,4,0,0,0,7,0,0,0,0,0,5,0
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Dorpshuis ""De Bult"", Ter Idzard",0098::SB9,8476 EN,496,231,0,0,0,0,0,192,39,0,0,0,0,0,0,231,67,7,26,55,19,16,20,4,0,0,0,6,1,3,0,0,0,7,0
,Weststellingwerf,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau OBS ""De Striepe"", Oldeholtpade",0098::SB10,8474 CE,843,352,2,0,0,0,0,328,26,0,0,0,0,0,0,354,57,45,49,73,35,17,33,5,6,0,1,12,0,2,3,0,1,11,2
