contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuis (dependance),0267::SB1,3861 AK,1611,679,2,3,0,0,10,602,72,0,0,0,0,0,0,684,160,124,46,70,51,8,27,147,4,0,5,14,0,6,0,7,0,10,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau verpleeghuis Zilverschoon,0267::SB2,3862 JN,1539,758,1,2,0,2,2,649,108,0,0,2,0,0,0,759,162,56,27,105,66,19,31,238,0,1,7,26,2,3,1,1,0,13,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Schakel,0267::SB3,3862 CX,1710,669,0,1,0,0,2,593,75,0,0,0,0,0,0,670,173,77,35,54,48,14,36,165,2,0,4,30,1,5,0,4,0,19,2
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau verzorgingshuis Sint Jozef,0267::SB4,3861 CK,1719,726,3,1,0,1,2,646,83,0,0,0,1,0,0,731,193,98,47,54,51,26,42,142,2,0,5,30,1,2,0,6,1,26,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hervormd verenigingsgebouw,0267::SB5,3861 EG,1535,638,1,1,0,0,0,570,70,0,0,0,0,0,0,640,145,90,39,44,39,15,35,159,3,0,3,25,1,3,1,9,2,24,1
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau basisschool Ichtus,0267::SB6,3863 AZ,1183,452,0,0,0,0,0,396,56,0,0,0,0,0,0,452,102,50,20,51,46,17,19,102,5,0,5,19,0,3,0,1,0,12,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum  Corlaer,0267::SB7,3863 BZ,1226,598,2,0,0,1,0,533,68,0,0,0,1,0,0,601,131,88,33,70,64,28,29,132,1,0,2,9,0,2,0,1,0,8,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau school Holk,0267::SB8,3863 EN,2246,817,4,2,0,2,0,725,96,0,0,2,0,0,0,821,146,108,48,122,93,21,21,190,4,0,4,20,0,3,1,3,5,28,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau school De Hoeksteen,0267::SB9,3863 HS,1222,471,3,0,0,0,0,420,54,0,0,0,0,0,0,474,64,57,22,59,36,8,32,170,1,2,1,4,1,1,1,1,1,9,1
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau school  De Open Kring,0267::SB11,3862 HN,1384,606,1,1,0,1,2,539,66,0,0,1,0,0,0,607,119,56,22,59,41,17,16,236,3,0,2,19,0,0,1,3,0,12,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau voormalige obs Sportbasisschool,0267::SB12,3862 GR,1429,572,2,1,0,2,0,520,57,0,0,0,2,0,0,577,117,52,33,48,60,18,25,188,3,0,3,9,0,1,0,3,0,12,0
,Nijkerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Prins Willem-Alexanderschool,0267::SB13,3862 KG,1343,586,1,1,0,0,2,527,61,0,2,0,2,0,0,590,122,80,30,53,41,37,39,135,0,0,2,26,0,4,0,1,0,16,0
