contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Alphen,0668::SB1,6626 AC,1293,401,3,0,0,0,0,335,69,0,0,0,0,0,0,404,66,58,22,79,48,26,57,3,4,0,1,16,0,0,0,0,1,20,0
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Altforst,0668::SB2,6628 AC,410,150,0,0,0,0,0,132,18,0,0,0,0,0,0,150,41,15,3,27,23,12,10,1,0,0,0,10,0,0,2,0,0,6,0
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Appeltern,0668::SB3,6629 AR,650,260,0,2,0,0,1,261,0,0,0,0,0,0,0,262,40,49,13,59,33,7,33,5,0,1,1,12,0,0,0,0,0,7,0
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Beneden-Leeuwen,0668::SB4,6658 WX,1907,558,2,1,0,0,0,496,65,0,0,0,0,0,0,561,116,83,25,141,58,13,74,2,5,2,5,29,0,0,0,1,0,3,1
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Beneden-Leeuwen,0668::SB5,6658 AG,1504,682,3,0,0,0,3,595,87,0,0,0,0,0,0,685,112,116,44,131,86,11,109,4,2,0,2,43,4,1,1,0,0,16,0
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Beneden-Leeuwen,0668::SB6,6658 XK,1514,408,1,0,0,0,0,348,61,0,0,0,0,0,0,409,76,89,25,51,37,13,67,0,0,0,2,31,2,2,0,0,0,12,1
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Boven-Leeuwen,0668::SB7,6657 CB,1692,557,0,4,0,0,4,496,61,0,0,0,0,0,0,561,100,90,46,82,57,22,104,7,0,1,2,21,3,0,2,0,0,20,0
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dreumel,0668::SB8,6621 KV,1203,387,1,2,0,0,1,336,53,0,0,0,0,0,0,390,82,68,27,53,33,12,48,8,0,0,2,42,1,0,1,0,1,9,0
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dreumel,0668::SB9,6621 AN,1403,556,1,1,0,0,1,472,85,0,0,0,0,0,0,558,105,105,41,110,58,22,61,2,1,0,2,30,1,1,4,1,0,11,1
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Maasbommel,0668::SB10,6627 AG,1017,359,2,0,0,0,0,314,47,0,0,0,0,0,0,361,75,65,24,58,43,15,36,6,1,0,0,18,0,0,0,0,0,18,0
,West Maas en Waal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wamel,0668::SB11,6659 CR,1921,730,1,5,0,0,2,608,126,0,0,0,0,0,0,736,121,105,47,129,87,33,100,10,0,0,4,61,1,3,0,0,3,25,1
