contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Oude Raadhuis,0340::SB1,3911 LJ,1623,602,0,0,0,0,4,528,70,0,0,0,0,0,0,602,89,86,48,85,74,48,38,78,3,0,8,22,1,2,1,2,0,17,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0340::SB2,3911 MG,1644,823,0,2,0,0,1,716,108,0,0,0,0,0,0,825,76,131,92,92,116,57,47,145,0,0,10,25,1,2,1,3,0,25,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Vlam,0340::SB3,3911 XK,1024,481,2,1,0,0,0,439,45,0,0,0,0,0,0,484,78,62,23,68,78,35,11,87,3,0,2,7,4,2,0,1,1,19,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Restaurant Cunera,0340::SB4,3911 AS,1597,873,1,0,0,0,0,731,143,0,0,0,0,0,0,874,122,81,71,115,156,95,42,110,6,0,2,21,0,0,0,1,2,49,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingskerk,0340::SB5,3911 EA,1340,579,3,2,0,0,0,512,72,0,0,0,0,0,0,584,78,110,57,56,61,32,32,116,0,0,0,11,2,3,3,0,1,17,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rhenendael,0340::SB6,3911 RM,805,383,0,0,0,0,0,332,51,0,0,0,0,0,0,383,78,52,17,72,41,3,8,87,2,0,0,15,0,0,1,2,0,5,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Achterberg,0340::SB7,3911 CX,1022,749,0,2,0,0,0,619,132,0,0,0,0,0,0,751,92,53,13,48,40,15,10,461,2,0,1,7,0,0,1,0,0,6,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Bestegoed I,0340::SB8,3921 CM,1713,644,4,2,2,0,0,574,74,0,0,2,0,0,0,648,78,116,42,77,55,17,31,171,5,0,2,25,0,2,4,3,1,15,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Bestegoed II,0340::SB9,3921 CM,1613,690,2,0,3,0,1,602,92,0,0,0,3,0,0,695,65,126,21,67,52,22,31,250,5,0,5,7,0,0,0,3,2,34,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Tollekamp,0340::SB10,3911 ND,1359,442,0,1,0,0,0,375,68,0,0,0,0,0,0,443,66,62,43,34,55,20,35,76,1,0,2,28,0,2,0,1,1,16,0
,Rhenen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw Bethel,0340::SB11,3911 CS,749,221,0,0,0,0,2,163,56,0,0,0,0,0,0,221,43,7,6,3,10,1,3,140,0,0,0,1,0,0,0,4,0,3,0
