contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau KunstPostWijchen,0296::SB1,6602 BB,1709,747,1,0,0,1,1,656,90,0,0,1,0,0,0,747,219,61,57,158,107,21,32,12,2,0,3,46,3,2,0,0,1,23,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Meander,0296::SB2,6601 AR,1677,461,0,0,0,0,0,419,42,0,0,0,0,0,0,461,105,84,31,41,65,8,78,6,0,1,1,29,1,0,0,1,1,9,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Jeugdhuis Woezik,0296::SB3,6604 CC,1871,757,3,0,0,0,0,661,99,0,0,0,0,0,0,760,113,110,65,170,136,26,74,10,1,0,6,25,1,0,1,0,3,16,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Paschalishonk,0296::SB4,6604 CM,1782,548,0,0,0,0,0,480,68,0,0,0,0,0,0,548,75,76,50,86,108,29,65,8,2,0,5,18,0,1,0,0,1,24,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau La Verna,0296::SB5,6603 AM,2158,753,1,1,0,0,2,635,117,0,0,1,0,1,0,754,233,145,43,84,66,29,73,9,4,0,3,43,0,3,1,0,0,17,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis 'De Waaijershof',0296::SB6,6606 KC,335,187,1,0,0,0,0,157,31,0,0,0,0,0,0,188,54,19,21,39,24,6,8,1,0,0,0,13,0,0,0,1,0,1,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkgebouw Wijchen Oost,0296::SB7,6603 AE,1768,618,1,5,0,0,0,534,90,0,0,0,0,0,0,624,88,124,46,88,71,32,85,7,1,0,11,39,0,0,0,0,2,23,1
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede school Noorderlicht,0296::SB8,6601 DL,1832,635,6,0,0,1,2,563,77,0,0,0,1,0,0,642,90,135,57,64,70,19,111,5,10,0,5,48,0,1,0,2,2,16,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkgebouw Wijchen Zuid,0296::SB9,6605 HN,1487,682,3,1,0,0,0,627,59,0,0,0,0,0,0,686,65,115,60,65,116,37,137,15,4,0,9,29,0,3,2,0,1,23,1
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum 't Achterom,0296::SB10,6601 XW,1672,556,3,4,0,0,0,520,43,0,0,0,0,0,0,563,39,85,68,60,60,22,139,8,5,0,5,33,1,1,1,1,0,27,1
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkgebouw Wijchen West,0296::SB11,6602 XW,1833,902,3,1,0,1,0,795,112,0,0,0,1,0,0,907,165,47,127,132,224,58,65,10,5,0,4,28,0,1,0,0,2,34,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Bolster,0296::SB12,6601 XR,1372,448,3,0,0,0,0,404,47,0,0,0,0,0,0,451,46,80,45,56,72,19,81,2,3,0,7,17,2,2,0,0,3,12,1
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Samsam,0296::SB13,6601 RM,1352,412,1,1,0,0,0,373,41,0,0,0,0,0,0,414,40,59,42,53,66,22,77,4,7,1,5,17,0,1,0,0,0,18,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool 't Palet,0296::SB14,6605 HK,2157,503,2,0,0,0,0,456,49,0,0,0,0,0,0,505,34,96,64,52,47,42,107,4,5,0,5,18,1,5,0,0,0,23,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kulturhus de Zandloper,0296::SB15,6617 AC,1400,464,0,2,0,0,0,387,79,0,0,0,0,0,0,466,92,57,54,74,72,28,42,10,0,0,3,17,0,0,0,0,0,15,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis 'de Mijlpaal',0296::SB16,6616 AM,752,304,1,0,0,0,1,277,27,0,0,0,0,0,0,305,91,29,25,52,36,11,22,4,1,0,0,15,0,0,2,0,0,16,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis 't Ballegooijke,0296::SB17,6613 AH,533,235,3,0,0,0,1,217,20,0,0,0,0,0,0,238,52,15,18,45,23,14,32,7,0,0,3,13,1,0,0,2,0,10,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis 'De Hostert',0296::SB18,6634 AC,516,223,0,0,0,0,2,196,25,0,0,0,0,0,0,223,44,35,13,29,38,18,16,1,0,0,5,3,0,1,0,0,1,19,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Boskriek,0296::SB19,6605 SG,1726,612,6,3,0,0,3,558,60,0,0,0,0,0,0,621,72,76,53,81,135,33,72,10,3,0,4,41,2,1,2,0,1,26,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool De Trinoom,0296::SB20,6605 XH,1693,641,3,2,0,0,0,558,88,0,0,0,0,0,0,646,70,64,58,128,158,29,78,7,4,1,2,21,0,0,1,0,1,19,0
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum De Brink,0296::SB21,6603 JR,2025,407,0,0,0,0,0,362,45,0,0,0,0,0,0,407,48,62,23,60,97,27,47,7,0,0,3,9,1,0,0,0,2,20,1
,Wijchen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Station,0296::SB22,6602 BN,0,321,0,0,0,0,0,281,40,0,0,0,0,0,0,321,35,47,29,38,79,20,35,0,1,0,5,12,1,1,0,0,2,16,0
