contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Uden,0856::SB1,5401 EJ,1608,767,1,1,0,0,0,705,64,0,0,0,0,0,0,769,119,104,47,134,118,24,88,13,2,0,4,58,3,3,0,1,1,45,3
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum Balans,0856::SB2,5401 CT,1484,492,5,3,0,0,0,454,46,0,0,0,0,0,0,500,92,73,32,50,78,31,80,6,2,0,3,31,2,1,0,0,0,11,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau RKBS Jan Bluyssen,0856::SB3,5404 LS,1640,595,6,1,0,0,1,516,85,0,0,0,0,0,0,602,83,85,52,110,91,29,80,4,1,0,3,34,0,3,0,0,0,20,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau RK Basisschool De Springplank,0856::SB4,5403 AG,1095,484,3,3,0,0,0,433,57,0,0,0,0,0,0,490,81,60,34,73,62,24,98,6,3,0,3,13,1,1,0,0,3,22,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS Camelot,0856::SB5,5403 XD,1459,454,2,1,0,0,0,402,55,0,0,0,0,0,0,457,60,58,36,72,61,15,99,0,3,0,3,23,0,0,1,0,0,23,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Tennis- en Squashveren. Park Hoeven,0856::SB6,5403 NA,1370,564,3,1,0,0,0,507,61,0,0,0,0,0,0,568,80,62,51,100,97,26,90,8,1,0,3,33,2,0,1,0,0,9,1
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Udens College,0856::SB7,5403 GB,1404,427,2,0,0,0,0,377,50,0,0,2,0,2,0,427,63,57,37,39,47,32,119,8,0,0,3,2,0,2,0,0,0,18,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS de Leeuwerik,0856::SB8,5402 XD,1564,493,7,3,0,0,1,442,60,0,0,0,0,0,0,503,82,68,30,95,38,30,94,3,4,0,2,32,0,2,1,0,0,12,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Sint Jan,0856::SB9,5401 BE,1199,437,0,2,0,0,0,399,40,0,0,0,0,0,0,439,153,56,30,56,50,7,52,4,1,0,0,13,0,2,0,0,1,10,2
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkgebouw De Nieuwe Pit,0856::SB10,5401 ZG,1338,424,2,0,0,0,0,394,32,0,0,0,0,0,0,426,43,82,30,34,56,19,107,3,0,0,4,18,1,0,0,1,1,25,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS de Meent,0856::SB11,5402 HA,1310,502,0,1,0,0,0,429,74,0,0,0,0,0,0,503,106,78,26,71,60,17,102,2,2,0,2,20,1,0,0,0,0,15,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Herpenstraat 60,0856::SB12,5402 KR,1289,345,1,0,0,0,0,309,37,0,0,0,0,0,0,346,53,49,23,39,39,9,91,1,2,0,3,20,2,3,0,1,0,10,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingsplein Muzerijk,0856::SB13,5402 BE,1489,671,8,2,0,0,1,601,79,0,0,0,0,0,0,681,107,121,52,97,77,20,140,4,1,0,8,27,1,2,0,0,1,13,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau BS De Vlonder,0856::SB14,5403 LV,1387,603,1,1,0,0,0,538,67,0,0,0,0,0,0,605,100,63,55,103,87,17,104,6,1,0,2,37,2,2,3,0,0,21,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau BS De Vlieger,0856::SB15,5408 XL,1431,414,3,1,0,0,0,357,61,0,0,0,0,0,0,418,118,36,30,81,28,7,66,0,1,0,6,28,2,1,1,2,0,7,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum St. Antonius,0856::SB16,5408 BK,1348,535,2,1,0,0,1,460,77,0,0,0,0,0,0,538,168,75,24,125,28,9,60,7,4,0,0,24,0,0,0,0,0,9,2
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Terra Victa,0856::SB17,5409 AB,1541,543,1,0,0,0,0,456,88,0,0,0,0,0,0,544,155,73,23,142,21,8,72,4,1,0,1,21,2,0,0,0,1,18,1
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS De Cirkel,0856::SB18,5406 AC,1438,624,2,1,0,0,0,532,95,0,0,0,0,0,0,627,104,73,42,161,124,30,46,0,8,0,3,12,0,2,0,2,1,16,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Speelleercentrum De Wijde Wereld,0856::SB19,5406 AC,2034,425,6,0,0,0,0,365,66,0,0,0,0,0,0,431,69,51,28,96,77,13,50,6,6,0,4,14,1,0,0,2,0,8,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ziekenhuis Bernhoven,0856::SB20,,1409,219,0,0,0,0,0,190,29,0,0,0,0,0,0,219,44,38,10,31,29,9,35,2,2,0,1,8,0,0,0,0,0,10,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Retraitehuis,0856::SB21,5405 NA,1260,444,2,0,0,0,0,373,73,0,0,0,0,0,0,446,116,45,25,102,65,21,33,0,0,0,1,17,0,2,1,0,0,16,0
,Uden,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stichting Eigen Herd,0856::SB22,5401 AT,1458,597,4,1,0,0,0,530,72,0,0,0,0,0,0,602,178,71,36,95,77,21,78,4,1,0,1,15,1,2,0,0,2,15,0
