contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gemeentehuis,Harmen Visserplein 1",0171::SB1,,1328,630,3,1,0,0,2,571,61,0,0,0,0,0,0,634,122,59,49,64,80,34,73,87,4,2,2,26,1,0,0,5,3,18,1
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Kerkcentrum de Ontmoeting, Europalaan 42",0171::SB2,,1254,586,1,3,0,0,0,536,54,0,0,0,0,0,0,590,108,71,50,46,46,22,66,140,5,0,4,11,2,0,0,2,0,11,2
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Hotel van der Valk, Het Hooiveld 9",0171::SB3,,1323,421,0,0,0,0,0,358,63,0,0,0,0,0,0,421,91,40,19,98,36,15,20,85,4,0,2,6,0,0,0,0,1,4,0
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Bosbadhal, Boslaan 28",0171::SB4,,995,275,0,0,0,0,0,241,34,0,0,0,0,0,0,275,77,37,16,37,25,5,20,36,1,0,1,8,0,1,0,2,0,8,1
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verz.huis de Golfslag Smedingplein 2,0171::SB5,,1313,586,0,2,0,0,0,533,55,0,0,0,0,0,0,588,148,77,39,71,62,14,73,56,2,0,5,15,0,9,0,1,3,11,0
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Woonzorg Hof van Smeden,Smeden 5",0171::SB6,,1284,567,1,1,0,0,0,529,40,0,0,0,0,0,0,569,211,48,53,45,31,8,51,88,3,1,0,20,0,1,0,0,1,6,0
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Buurthuis Revelsant, Pallasstraat 65 A",0171::SB7,,1626,453,2,1,0,0,3,415,38,0,0,0,0,0,0,456,60,76,55,37,47,13,48,67,3,0,2,16,0,1,2,5,0,20,1
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Dienstencentr. Wittesteijn,Revelsant 80",0171::SB8,,1515,506,0,0,0,0,0,473,33,0,0,0,0,0,0,506,122,44,45,29,36,10,64,103,0,1,6,25,1,1,0,3,2,13,1
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Buurth.Espelervaart, Atlantischestr. 18",0171::SB9,,1902,903,1,2,0,0,0,816,90,0,0,0,0,0,0,906,153,84,62,85,101,37,98,224,8,0,5,17,0,0,0,3,1,25,0
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Buurthuis de Brulboei, Markenstraat 1",0171::SB10,,1352,533,2,0,0,0,0,487,48,0,0,0,0,0,0,535,83,61,45,42,68,18,73,97,1,0,3,25,0,1,0,0,1,15,0
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Verpleegh. Talmahof, Genemuidenstr 4",0171::SB11,,1317,449,5,1,0,1,0,418,38,0,0,0,1,0,0,456,110,47,32,56,54,13,35,72,1,0,0,14,1,1,0,0,0,12,1
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau OJS de Zevensprong, Ellertsveld 15",0171::SB12,,1987,793,1,3,0,0,2,706,89,0,0,0,0,0,0,797,191,66,56,76,90,32,62,163,6,0,6,16,0,5,1,4,4,14,1
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Buurthuis De Erven,Amstelland 2",0171::SB13,,1763,859,2,1,0,0,0,768,94,0,0,0,0,0,0,862,208,102,49,99,102,26,47,170,9,0,9,14,0,0,0,5,2,16,1
,Noordoostpolder,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Dorpshuis de Bosfluiter, Amazonestr 46",0171::SB20,,1127,446,1,1,0,0,0,394,55,0,1,0,1,0,0,449,152,35,26,74,42,12,30,44,0,0,0,7,1,2,1,5,1,14,0
