contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuis Arnhem,0202::SB1,,1788,889,1,3,0,0,3,819,71,0,0,0,0,0,0,893,65,49,92,94,217,128,86,26,5,0,31,16,3,3,1,0,2,71,0
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Huis der Provincie,0202::SB2,,1331,363,2,0,0,0,0,339,26,0,0,0,0,0,0,365,21,34,47,42,85,44,42,6,1,0,5,8,0,0,0,0,3,25,0
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Introdans (hoofdgebouw),0202::SB3,,1157,322,1,1,0,0,0,309,15,0,0,0,0,0,0,324,16,23,39,42,59,46,41,6,4,0,12,4,0,1,0,2,1,26,0
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurtcentrum 't Huukske,0202::SB4,,1205,554,3,1,0,0,0,493,65,0,0,0,0,0,0,558,26,33,58,56,126,96,82,11,1,0,9,6,3,0,0,0,0,47,0
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonzorgcentrum Huis en Haard,0202::SB5,,883,408,1,1,0,0,0,371,39,0,0,0,0,0,0,410,34,21,56,39,112,54,26,8,2,1,9,9,1,1,1,0,2,32,0
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerkelijk Kultureel Centrum,0202::SB6,,1109,493,0,0,0,0,0,443,50,0,0,0,0,0,0,493,27,28,65,40,100,90,76,21,0,0,4,12,1,1,0,0,2,25,1
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau ROC Rijn IJssel College,0202::SB7,,1480,542,1,0,0,0,0,488,55,0,0,0,0,0,0,543,16,21,58,45,129,130,69,13,4,2,6,6,1,1,0,0,1,39,1
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bezoekerscentrum Sonsbeek,0202::SB8,,1743,759,4,2,0,0,0,677,88,0,0,0,0,0,0,765,25,24,102,89,238,141,46,16,1,0,7,7,9,2,0,0,1,51,0
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum De Bakermat,0202::SB9,,1658,950,1,6,0,0,1,830,126,0,0,0,0,0,0,957,64,44,96,170,309,117,53,23,3,0,5,26,4,1,0,0,2,33,0
,Arnhem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Pieter Brueghelschool,0202::SB11,,1120,777,1,0,0,0,0,677,101,0,0,0,0,0,0,778,58,16,78,157,297,69,24,23,3,0,1,11,3,1,0,0,1,34,1
