contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,1859::SB1,7271 AX,1156,577,2,1,0,0,2,524,54,0,0,0,0,0,0,580,150,54,67,72,62,22,68,11,1,0,8,38,0,0,1,0,0,22,1
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum J.W. Andriessen,1859::SB2,7271 EZ,1260,542,0,1,0,0,1,490,52,0,0,0,0,0,0,543,129,47,85,65,47,21,81,8,0,0,3,27,2,1,0,0,0,26,0
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Noord,1859::SB3,7271 XH,1516,558,1,0,0,0,0,507,52,0,0,0,0,0,0,559,110,71,74,72,67,39,77,14,1,0,2,19,0,1,0,0,0,11,0
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau H.W. Heuvelschool,1859::SB4,7271 GD,1386,575,2,1,0,0,0,521,57,0,0,0,0,0,0,578,160,46,70,91,78,28,58,6,1,2,4,15,1,0,1,0,1,12,1
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kiezel en Kei School,1859::SB5,7271 HD,809,308,3,0,0,0,0,276,35,0,0,0,0,0,0,311,66,15,39,44,37,9,64,6,2,0,3,10,1,0,0,0,2,10,0
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Zunnekamp,1859::SB6,7274 AX,1001,522,1,0,0,0,3,470,50,0,0,0,0,0,0,523,203,24,38,101,51,28,35,10,1,0,1,14,1,0,0,0,0,15,0
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Centrum de Klokslag,1859::SB7,7275 AH,523,259,0,0,0,0,0,230,29,0,0,0,0,0,0,259,113,16,19,44,24,11,4,2,0,0,1,9,0,0,0,0,0,16,0
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kulturhus 't Stieltjen,1859::SB8,7273 SL,563,306,0,0,0,0,2,276,28,0,0,0,0,0,0,306,109,22,42,42,26,18,20,8,1,0,1,4,2,0,0,0,0,11,0
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerst Zwartschool,1859::SB9,7261 GH,1228,517,0,0,0,0,2,464,51,0,0,0,0,0,0,517,113,39,52,80,78,34,57,4,1,0,5,27,1,1,2,0,2,19,2
,Berkelland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wooncentrum De Bundeling,1859::SB10,7261 BE,1225,574,1,1,0,0,4,522,50,0,0,0,0,0,0,576,147,41,53,100,87,38,48,7,0,0,1,27,1,1,5,1,1,16,0
