contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuis I,0106::SB1,9401 JW,1310,573,2,0,0,0,4,528,45,0,2,0,2,0,0,577,55,43,89,54,106,45,61,48,7,0,14,23,0,2,1,1,2,22,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Anholt,0106::SB2,9401 AG,1731,511,3,1,0,0,0,470,45,0,0,0,0,0,0,515,55,47,86,53,51,27,73,60,0,0,3,22,5,0,0,1,0,28,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Boshof,0106::SB3,9401 PM,1148,633,1,3,0,0,2,575,60,0,0,0,0,0,0,637,83,30,95,98,139,61,38,39,2,0,2,11,1,0,0,0,1,33,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Slingeborgh,0106::SB4,9406 EA,1516,528,1,0,0,0,0,491,38,0,0,0,0,0,0,529,101,52,80,39,64,30,64,48,2,0,3,21,2,4,1,0,1,16,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau de Wijde Blik,0106::SB5,9406 CE,1642,595,1,0,0,0,0,546,51,0,0,0,1,0,0,597,81,59,109,49,64,25,80,70,3,0,2,11,4,4,2,2,1,29,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau de Steiger,0106::SB7,9406 GT,1255,401,2,0,0,0,0,367,36,0,0,0,0,0,0,403,32,67,58,21,47,16,69,43,2,0,3,9,2,3,0,1,0,28,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Arendshorst,0106::SB8,9402 JK,1405,431,1,4,0,0,0,391,45,0,0,0,0,0,0,436,38,35,49,10,28,32,37,171,3,0,0,9,0,1,0,4,0,13,1
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Maria in Campisschool,0106::SB9,9402 JA,1518,341,0,0,0,0,0,313,28,0,0,0,0,0,0,341,34,31,57,14,41,37,44,46,2,0,5,13,0,0,0,0,1,16,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Componist,0106::SB10,9402 VG,1631,692,5,4,0,0,0,625,76,0,0,0,0,0,0,701,73,86,119,46,60,45,114,89,3,0,2,30,0,1,0,1,0,22,1
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Amstelflat,0106::SB11,9406 TA,1451,548,1,0,0,0,0,508,41,0,0,0,0,0,0,549,68,79,88,47,58,20,54,88,1,3,5,13,1,3,0,0,0,19,1
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Boei,0106::SB12,9406 XP,1339,382,0,1,0,0,3,348,33,0,0,0,1,0,0,384,36,47,50,15,29,22,63,90,0,0,1,14,0,0,0,2,0,13,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Peelerhof,0106::SB13,9407 BS,1167,479,2,0,0,0,1,439,41,0,0,0,0,0,0,481,64,35,67,32,64,33,55,91,0,0,4,13,2,1,1,1,0,16,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Veldkei,0106::SB14,9407 AM,1443,438,2,0,0,0,0,398,42,0,0,0,0,0,0,440,31,47,45,28,56,31,89,67,1,0,3,12,1,2,0,2,3,20,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Markehuus,0106::SB15,9407 EA,1430,606,2,2,0,0,0,570,40,0,0,0,0,0,0,610,47,62,81,43,79,33,87,113,2,0,9,19,0,1,0,1,0,28,1
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau CBS de Scharmhof,0106::SB16,9407 EA,1435,351,2,1,0,0,0,329,24,0,0,1,0,0,1,353,20,28,48,33,42,30,39,78,0,0,4,14,0,5,0,1,0,9,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Voorhof,0106::SB17,9403 PA,1345,725,2,2,0,0,0,648,81,0,0,0,0,0,0,729,81,52,83,67,85,39,76,174,6,1,6,17,1,7,1,1,0,28,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Marsdijkhal,0106::SB18,9403 LT,1345,709,4,1,0,0,0,646,69,0,1,0,1,0,0,715,57,49,106,88,134,40,105,64,2,0,4,19,1,1,0,0,0,38,1
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Dissel,0106::SB19,9403 LR,1365,923,8,1,0,0,3,838,91,0,0,0,0,0,0,932,77,82,132,83,146,68,122,121,2,0,6,27,1,2,2,0,1,49,2
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Opstandingskerk,0106::SB20,9403 MA,1384,606,3,0,0,0,3,544,62,0,0,0,0,0,0,609,93,33,67,50,87,57,70,102,1,0,2,9,3,4,0,5,0,23,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportcomplex Marsdiek,0106::SB21,9409 TH,1345,372,2,0,0,0,0,332,42,0,0,0,0,0,0,374,47,27,39,67,61,18,32,51,1,0,5,6,2,3,1,1,0,11,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Pand 17,0106::SB22,9403 VB,1333,338,0,1,0,0,0,299,40,0,0,0,0,0,0,339,36,38,35,53,48,23,41,35,2,0,3,15,0,0,0,0,0,9,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportpark Lonerstraat,0106::SB23,9403 TD,1451,549,1,0,0,0,0,491,58,0,0,1,0,1,0,549,65,42,59,67,141,49,37,48,3,0,1,14,1,3,0,1,0,18,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Schulp,0106::SB24,9404 BB,1250,472,4,0,0,1,1,436,40,0,0,0,1,0,0,477,40,59,90,27,53,26,87,43,1,0,3,11,2,3,1,3,0,23,0
,Assen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Vijverhof,0106::SB25,9404 CC,1337,529,1,0,0,0,4,487,39,0,0,0,0,0,0,530,78,52,84,48,74,24,75,33,2,0,4,19,3,4,0,1,1,27,0
