contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,VVD,Partij van de Arbeid (P.v.d.A.),50PLUS,Werken aan Water,AWP niet politiek wel deskundig,ChristenUnie,Ouderen Appèl - Hart voor Water
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 001 Stadskantoor,0772::SB1,,1209,445,23,3,0,0,2,439,30,0,0,0,0,0,471,141,43,85,86,27,18,26,11,8
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 002 Basisschool De Driestam,0772::SB2,,1147,364,23,3,0,0,0,361,29,0,0,0,0,0,390,124,36,38,65,42,17,16,6,20
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 003 Basisschool Fellenoord,0772::SB3,,1147,553,37,3,0,0,1,546,46,0,0,0,0,0,593,174,35,60,103,61,35,32,21,32
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 004 Buurtinfowinkel Woensel-West,0772::SB4,,1693,741,38,14,0,0,0,740,53,0,0,0,0,0,793,299,39,80,188,46,22,32,15,20
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 005 zorgcentrum De Horst,0772::SB5,,1484,469,23,0,0,0,0,454,38,0,0,0,0,0,492,135,64,46,74,60,23,25,21,21
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 006 Basisschool Atalanta,0772::SB6,,3177,593,30,3,0,1,0,576,49,0,1,0,0,0,625,168,43,63,134,88,35,28,11,23
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 007 B&O gebouw,0772::SB7,,2264,598,33,3,0,0,0,572,62,0,0,0,0,0,634,186,44,50,133,80,38,17,20,30
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 008 B&O gebouw,0772::SB8,,1680,752,19,1,0,0,0,711,61,0,0,0,0,0,772,230,75,89,125,82,38,32,57,24
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 009 Ontmoetingsruimte Pieter Eiffhuis,0772::SB9,,2546,623,20,4,1,0,0,598,48,0,1,0,0,0,646,156,91,68,65,132,29,31,19,32
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 010 Basisschool Gunterslaer,0772::SB10,,1368,884,36,8,1,0,0,841,86,0,1,0,0,0,927,273,107,128,125,91,44,54,22,40
De Dommel,Eindhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau 011 VTA De Mortel,0772::SB11,,3096,814,29,2,0,0,0,774,71,0,0,0,0,0,845,230,78,93,90,166,52,43,25,37
