contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,AWP niet politiek wel deskundig,VVD,ChristenUnie,OUDERENPARTIJ,Staatkundig Gereformeerde Partij (SGP),8,50PLUS
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gemeentehuis Hof van Twente,1735::SB1,7471 DK,1278,1115,27,6,0,0,0,1048,100,0,0,0,0,0,1148,208,275,198,223,40,44,14,9,104
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Zorgcentrum de Stoevelaar,1735::SB2,7471 AB,1254,655,16,4,0,1,0,630,44,0,1,0,0,0,674,123,161,129,114,24,30,7,8,59
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,"Stembureau o.b.s. De Whee, locatie de Wiekslag",1735::SB3,7471 EL,1254,661,12,1,0,0,0,611,63,0,0,0,0,0,674,131,203,127,84,14,34,11,5,52
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau SG De Waerdenborch,1735::SB4,7471 EP,1327,519,14,1,0,1,0,502,33,0,0,1,0,0,535,102,124,90,81,23,33,3,4,59
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Zalencentr. De Bebsel,1735::SB5,7471 CH,1170,587,10,3,0,1,0,558,41,0,1,0,0,0,599,147,142,109,88,17,20,9,7,48
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,"Stembureau Villa 70, 't Gijminkhuis",1735::SB6,7471 KP,1348,609,11,1,0,0,0,621,0,0,0,0,0,0,621,114,165,110,72,17,38,12,4,77
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Kantine sporthal de Mossendam,1735::SB7,7471 SE,1418,744,21,8,0,0,0,688,85,0,0,0,0,0,773,169,174,108,175,21,32,6,1,58
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau WOZOCO/woon- zorgcentrum,1735::SB8,7478 XN,1150,667,1,9,0,0,0,637,40,0,0,0,0,0,677,133,206,73,126,13,19,5,2,90
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Cultureel centrum het Beaufort,1735::SB9,7475 AG,40,19,0,0,0,0,0,18,1,0,0,0,0,0,19,3,7,2,4,1,1,0,0,1
Vechtstromen,Hof van Twente,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gebouw  'n Veern hof,1735::SB10,7475 BW,171,87,2,2,0,4,0,83,4,0,4,0,0,0,87,16,18,5,33,3,3,0,0,9
