contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Bloemcampschool,0629::SB2,2244 EE,909,810,8,5,5,0,0,691,137,0,0,5,0,0,828,518,72,47,39,59,37,24,11,3
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Buurtcentrum Het Kerkehout,0629::SB3,2245 VW,1542,710,17,2,0,2,0,642,89,0,0,2,0,0,731,237,80,81,72,56,87,20,63,14
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Woonzorgcentrum Van Ommerenpark,0629::SB4,2243 EX,1330,738,8,6,0,2,1,655,98,0,0,2,0,0,754,424,100,42,22,54,44,26,23,3
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,"Stembureau Stembureau SWZ ""Willibrord""",0629::SB5,2242 GN,1851,979,13,8,0,0,0,871,131,2,0,2,0,0,1002,481,132,107,63,53,72,25,45,1
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Sophiekehuis,0629::SB6,2242 LJ,1482,680,16,5,0,1,0,634,68,0,0,1,0,0,702,241,86,60,61,67,70,21,60,14
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Bibliotheek,0629::SB7,2242 KM,1590,1017,9,18,0,0,2,923,119,0,0,0,0,0,1044,400,141,115,86,66,117,32,52,8
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Middelwegschool,0629::SB8,2241 AN,1852,1065,17,3,0,0,0,960,125,0,0,0,0,0,1085,433,136,108,93,104,88,32,63,8
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,"Stembureau Stembureau Verpleegtehuis ""Duinstede""",0629::SB9,2241 AL,1556,759,8,7,0,0,0,673,101,0,0,0,0,0,774,247,115,87,63,65,83,33,55,11
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau gebouw 'Sion',0629::SB10,2241 XN,1054,608,10,1,0,0,0,562,57,0,0,0,0,0,619,137,96,76,70,52,93,29,51,4
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Gemeentekantoor,0629::SB11,2242 LV,1486,941,27,0,0,0,1,842,125,0,0,0,0,0,968,260,103,114,82,78,128,41,116,19
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,"Stembureau Stembureau Sporthal ""De Schulpwei""",0629::SB12,2242 TZ,1361,555,13,1,0,0,0,509,60,0,0,0,0,0,569,150,88,64,48,50,83,19,42,11
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Buurtcentrum Van Polanenpark,0629::SB13,2241 SH,1412,778,13,0,0,0,0,712,79,0,0,0,0,0,791,208,124,90,71,63,95,23,87,17
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Stembureau Buurtcentrum Van Polanenpark,0629::SB14,2241 SH,1957,827,21,3,0,0,0,763,88,0,0,0,0,0,851,240,125,95,80,68,112,28,68,11
Rijnland,Wassenaar,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,"Stembureau Stembureau Kievietschool, ingang Oranjelaan",0629::SB15,2242 AD,989,561,5,3,0,0,0,480,89,0,0,0,0,0,569,375,52,42,12,31,23,7,15,4
