contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Gemeentehuis Schagen,0441::SB1,1741 EA,1793,1071,18,3,0,0,2,1030,62,0,0,2,0,0,1094,236,167,120,129,217,40,84,55,23
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Basisschool De Ark,0441::SB2,1741 JP,1915,956,11,4,0,1,0,914,58,0,0,1,0,0,972,214,165,111,111,170,24,83,57,21
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Magnushof,0441::SB3,1741 KW,1812,875,18,4,0,0,1,836,60,0,0,0,0,0,897,192,113,112,90,171,35,85,47,30
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Basisschool De Rank,0441::SB4,1741 TG,1747,981,15,1,0,0,0,924,75,0,0,2,0,0,999,236,132,126,97,199,42,63,67,19
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Basisschool De Wielewaal (voorheen Niko Tinbergen),0441::SB5,1742 AC,1837,995,14,3,0,0,0,951,62,0,0,1,0,0,1013,244,138,146,101,180,29,72,55,30
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Basisschool De Wielewaal (voorheen De Wegwijzer),0441::SB6,1742 JM,1845,946,12,4,0,0,0,883,79,0,0,0,0,0,962,253,131,151,64,151,36,64,66,30
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Spartahal,0441::SB7,1741 NA,1713,912,8,3,0,0,0,861,62,0,0,0,0,0,923,198,158,104,99,138,34,85,68,28
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Zorgcentrum De Bron,0441::SB8,1741 DA,1905,1024,13,1,0,0,0,945,93,0,0,0,0,0,1038,215,222,111,124,170,28,76,49,29
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Clusius College,0441::SB9,1741 MD,963,476,3,0,1,0,0,450,30,0,0,1,0,0,480,119,92,54,53,84,13,17,37,7
Hollands Noorderkwartier,Schagen,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Sporthal Molentocht,0441::SB12,1751 CW,1673,926,16,4,0,0,0,868,79,0,0,1,0,0,947,206,186,128,144,116,43,50,41,12
