contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Gemeentehuis,0590::SB1,3351 PB,1734,1704,17,2,0,0,0,1567,154,0,2,0,2,0,1721,388,146,154,186,239,141,103,192,155
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Morgensterkek,0590::SB2,3353 VD,1734,736,18,3,0,1,0,687,71,0,0,1,0,0,758,194,58,93,90,59,51,34,80,77
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Oranje-Nassauschool,0590::SB3,3353 AT,1734,565,5,1,0,0,0,524,47,0,0,0,0,0,571,114,57,67,42,48,50,35,116,36
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau RK-Parochie,0590::SB4,3353 VJ,1734,836,17,3,0,0,0,793,63,0,0,0,0,0,856,145,97,91,125,89,42,81,82,84
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Bethlehemkerk,0590::SB5,3351 HA,1734,738,6,4,0,0,1,680,67,0,0,0,0,0,748,174,63,89,47,85,52,47,126,55
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Sionskerk,0590::SB6,3351 JT,1734,889,11,3,0,0,0,825,80,2,0,2,0,0,905,157,85,102,72,103,94,47,168,61
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Viermaster,0590::SB7,3351 JT,1734,878,10,13,0,1,0,797,103,0,1,0,0,0,900,133,90,131,137,70,50,81,95,91
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Knotwilg Leilinde,0590::SB8,3352 BM,1734,737,11,5,0,0,0,681,72,0,0,0,0,0,753,122,73,123,107,117,14,66,66,49
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Lage Waard,0590::SB9,3352 VH,1734,896,17,3,0,1,0,818,99,0,0,1,0,0,917,157,143,104,85,118,59,67,96,67
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Knotwilg Moerbeihof,0590::SB10,3355 AJ,1734,1458,13,8,0,1,0,1477,3,0,0,1,0,0,1480,250,170,197,143,233,56,107,172,130
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Wilgenhoeck,0590::SB11,3355 RP,1734,830,11,7,0,0,0,764,84,0,0,0,0,0,848,170,79,94,67,170,30,65,79,76
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dienstencentrum,0590::SB12,3354 BR,1733,713,8,2,0,0,0,667,56,0,0,0,0,0,723,141,88,100,76,86,16,53,95,58
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Gemiva,0590::SB13,3356 BG,1733,681,11,0,0,0,0,625,67,0,0,0,0,0,692,134,58,71,77,67,69,53,107,45
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Prins Florisschool Boeieraak,0590::SB14,3356 MJ,1733,611,12,0,0,0,0,571,51,0,1,0,1,0,622,123,63,68,44,141,26,41,52,53
Rivierenland,Papendrecht,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Prins Florisschool Zuidkil,0590::SB15,3350 CD,1733,855,24,1,0,5,0,769,116,0,0,5,0,0,885,132,76,104,91,205,42,60,77,68
