contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,VVD,Partij van de Arbeid (P.v.d.A.),50PLUS,Werken aan Water,AWP niet politiek wel deskundig,ChristenUnie,Ouderen Appèl - Hart voor Water
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Gemeentehuis,0861::SB1,5501 KA,2023,1005,40,7,2,0,0,979,71,0,2,0,0,0,1050,267,117,107,146,141,87,63,29,48
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkgebouw D'n Uitwijk,0861::SB2,5501 HP,1711,891,30,2,0,0,0,845,78,0,0,0,0,0,923,325,88,106,112,84,74,54,23,25
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Wijkvoorziening De Ligt,0861::SB3,5503 CA,2082,1174,45,7,0,3,0,1130,99,0,0,3,0,0,1229,337,137,142,116,193,107,64,28,50
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Kantine Voetbalvereniging U.N.A.,0861::SB4,5502 ED,2118,815,29,4,0,0,0,774,75,0,0,1,0,0,849,228,117,131,75,105,69,42,14,34
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Ontmoetingscentrum Zeelst,0861::SB5,5502 NC,2097,1054,39,3,0,0,0,990,106,0,0,0,0,0,1096,278,175,193,108,130,77,37,25,31
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Dorpscentrum d'Ouw School,0861::SB6,5507 LC,2076,1075,36,3,0,0,0,1011,103,0,0,0,0,0,1114,278,227,250,72,95,60,48,15,30
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Clubgebouw Sentrum '70,0861::SB7,5503 VE,2537,836,16,5,0,0,0,793,64,0,0,0,0,0,857,248,83,91,71,166,90,33,7,47
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau RSZK Merefelt,0861::SB8,5504 GB,1831,934,26,1,0,0,0,876,85,0,0,0,0,0,961,246,158,114,98,149,80,45,15,29
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Gemeenschapshuis d'n Bond,0861::SB9,5504 BN,2111,1140,42,4,0,1,0,1064,121,0,1,0,0,0,1185,292,174,239,109,120,104,51,17,34
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Ontmoetingscentrum het Tweespan,0861::SB10,5505 AT,2636,1152,28,7,0,0,0,1086,101,0,0,0,0,0,1187,332,112,131,166,169,111,59,18,54
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Brembocht,0861::SB11,5506 CG,2228,1153,27,6,0,0,0,1112,74,0,0,0,0,0,1186,345,167,165,129,128,55,106,24,34
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Berckacker,0861::SB12,5508 DJ,2234,1191,50,1,0,0,0,1132,110,0,0,0,0,0,1242,407,123,122,150,150,104,63,26,46
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool Dick Bruna,0861::SB13,5508 KE,1837,903,17,4,0,0,0,843,81,0,0,0,0,0,924,264,116,174,80,114,52,33,31,39
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Heiacker,0861::SB14,5508 WR,1529,812,41,2,0,0,0,786,69,0,0,0,0,0,855,228,99,149,94,106,56,33,19,28
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Cafe-Rest. Jan's Polder,0861::SB15,5509 LM,1349,642,31,0,0,0,0,610,63,0,0,0,0,0,673,194,65,137,67,72,53,28,13,13
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Mixed Hockey Club Basko,0861::SB16,5504 MK,1772,710,25,1,0,0,0,681,55,0,0,0,0,0,736,168,96,201,64,68,51,36,13,13
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau MFA Noord,0861::SB17,5508 SM,1907,928,23,10,0,0,0,867,94,0,0,0,0,0,961,282,102,185,109,98,72,25,20,35
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Woonzorgcomplex Rundgraafpark,0861::SB18,5509 KK,1357,672,24,3,0,0,2,633,65,0,0,1,0,0,700,174,105,130,51,105,47,21,16,23
De Dommel,Veldhoven,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Severinus,0861::SB19,5507 MD,1492,402,9,1,1,0,0,377,36,0,0,1,0,0,413,102,71,74,55,43,29,14,3,11
