contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Gemeentehuis,0398::SB1,1703EZ,3041,1610,40,8,0,4,0,1531,131,0,0,4,0,0,1662,498,186,131,171,192,91,158,124,59
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau O.B.S. de Carrousel,0398::SB2,1703GA,1457,689,13,4,0,1,0,651,56,0,0,1,0,0,707,229,65,69,34,113,18,51,59,51
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau De Zonnewijzer,0398::SB3,1703RC,2090,1282,36,7,0,1,0,1193,131,0,1,0,0,0,1324,380,189,128,125,190,38,103,81,48
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Buurthuis de Hoeksteen,0398::SB4,1703AP,1881,739,11,6,0,0,0,698,58,0,0,0,0,0,756,263,47,59,43,105,26,88,73,35
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau I.C.B.S. de Vaart Bakboord,0398::SB5,1703NK,1726,642,10,5,0,0,0,621,36,0,0,0,0,0,657,213,43,72,25,110,15,91,47,26
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau I.C.B.S. de Vaart Stuurboord,0398::SB6,1703NK,1924,659,19,2,0,0,0,628,52,0,0,0,0,0,680,205,50,70,48,107,29,69,63,18
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,"Stembureau Huygens college, Windmolen",0398::SB7,1703PS,1361,624,11,2,0,1,0,589,49,0,0,1,0,0,638,214,72,58,64,62,18,63,60,13
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau O.B.S. Atalanta,0398::SB8,1704ZE,1828,529,4,2,0,0,0,474,61,0,0,0,0,0,535,146,114,53,34,76,12,40,43,11
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau I.C.B.S. de Boomladder,0398::SB9,1702TB,1605,956,19,0,0,0,0,912,63,0,0,0,0,0,975,275,93,96,91,128,37,109,77,50
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Woonzorgcomplex Arboretum,0398::SB10,1702TB,1895,779,12,4,0,0,0,742,53,0,0,0,0,0,795,238,41,82,81,127,21,88,71,30
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Woonzorgcomplex Hugo Waard,0398::SB11,1701JW,1618,821,18,6,0,0,0,791,54,0,0,0,0,0,845,240,131,57,107,96,43,59,58,30
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Buurthuis de Ezel,0398::SB12,1701VP,1166,706,8,5,0,0,0,680,39,0,0,0,0,0,719,190,86,55,76,81,58,76,62,22
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau B.S. Zevensprong,0398::SB13,1701MD,1424,644,18,6,0,0,1,613,51,0,3,0,3,0,665,183,65,77,72,70,39,69,51,18
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis de Noord,0398::SB14,1701BE,2190,1113,20,4,0,0,0,1020,117,0,0,0,0,0,1137,315,157,46,254,83,128,58,48,24
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Centrum 31,0398::SB15,1701ED,996,660,13,2,0,0,0,629,46,0,0,0,0,0,675,190,65,54,84,103,26,60,54,24
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau De Vonder,0398::SB16,1701BA,1477,618,11,5,0,0,0,595,39,0,0,0,0,0,634,173,87,56,56,70,26,61,58,31
Hollands Noorderkwartier,Heerhugowaard,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Wijkcentrum de Horst,0398::SB17,1702GW,1466,708,19,6,0,0,1,686,46,0,0,0,0,0,733,224,58,64,73,87,20,85,71,26
