contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Gemeentehuis Groesbeek,1945::SB1,6562 AH,1160,919,15,10,0,0,1,853,90,0,0,0,0,0,944,260,33,194,127,103,6,101,13,82
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau De Meent,1945::SB2,6562 CZ,1123,674,12,3,0,0,1,628,60,0,0,0,0,0,689,198,25,150,87,62,1,69,8,74
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Kloostertuin, Stationsweg 9",1945::SB3,6561 BZ,1315,560,14,4,0,0,0,529,49,0,0,0,0,0,578,178,29,103,67,53,4,60,1,65
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Cultureel Centrum De Mallemolen,1945::SB5,6562 AT,904,475,13,4,0,0,0,438,51,0,3,0,3,0,489,154,20,79,69,32,5,41,8,67
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Sporthal Heuvelland,1945::SB6,6562 AV,1362,710,14,2,0,0,0,655,70,0,1,0,1,0,725,211,12,133,81,89,4,81,11,88
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Clubgebouw 'De Treffers',1945::SB7,6562 KW,1604,750,19,5,0,0,0,703,71,0,0,0,0,0,774,228,27,146,97,91,3,86,3,69
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis 'De Slenk',1945::SB8,6562 LK,1055,600,10,1,0,2,0,565,48,0,0,2,0,0,613,290,15,88,53,62,1,49,8,34
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Zalencentrum De Sleutel,1945::SB9,6562 DC,2094,1004,21,6,0,0,0,914,117,0,0,0,0,0,1031,329,31,182,137,83,9,105,17,111
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Vijverhof, Kwakkenbergweg 150",1945::SB10,6571 GE,1072,704,24,5,0,0,0,669,64,0,0,0,0,0,733,78,26,227,98,85,3,135,16,36
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Groot Berg en Dal, Oude Kleefsebaan 221",1945::SB11,6572 AN,1035,608,8,5,0,0,0,580,41,0,0,0,0,0,621,115,21,113,74,112,4,108,22,39
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Rozenhof, Nijmeegsebaan 114",1945::SB12,6564 CK,850,489,7,0,0,0,0,445,51,0,0,0,0,0,496,64,22,138,63,90,9,72,17,14
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Pluryn, Zevenheuvelenweg 16",1945::SB14,6561 ES,1088,587,17,3,0,0,0,548,59,0,0,0,0,0,607,178,26,116,64,59,4,77,15,48
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Op de Heuvel, Ericastraat 39",1945::SB15,6561 VX,2072,774,21,2,0,0,0,703,94,0,0,0,0,0,797,144,29,123,138,72,12,147,7,102
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Sporthal De Duffelt, Gengske 10",1945::SB16,6566 WB,1274,574,10,2,0,0,0,528,59,1,0,1,0,0,587,107,46,99,82,60,9,74,9,88
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Hotel Millings Centrum, Heerbaan 186",1945::SB17,6566 EW,1169,685,10,1,0,0,0,633,63,0,0,0,0,0,696,90,66,125,118,75,4,65,8,134
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau De Gevleugelde Vrienden, Weth Arntzstraat 5",1945::SB18,6566 XK,1216,565,18,2,0,0,1,536,48,0,0,0,0,0,585,95,45,96,96,58,5,71,13,86
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau St. Jan de Deo, Sint Willibrordstraat 1",1945::SB19,6566 DD,1161,525,9,1,0,0,0,481,54,0,0,0,0,0,535,126,46,76,86,63,3,37,5,83
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Notre Dame, Kasteelselaan 50",1945::SB20,6574 AJ,405,219,0,3,0,0,0,203,18,0,1,0,1,0,221,12,2,86,24,20,0,61,5,9
Rivierenland,Berg en Dal,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Zorgcentrum 't Höfke, Verbindingsweg 6",1945::SB21,6573 BV,1629,915,17,7,0,0,2,846,91,0,0,0,0,0,939,146,54,257,94,158,3,134,21,48
