contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),AWP niet politiek wel deskundig,Partij voor de Dieren,ChristenUnie-SGP,50PLUS,Trots op Nederland (TROTS)
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Zorgcentrum Aelsmeer,0358::SB1,1431 BZ,1160,1130,28,1,0,0,0,1058,101,0,0,0,0,0,1159,316,212,213,84,49,62,98,82,14
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Solidoe De Dolfijn,0358::SB2,1431 RN,1160,999,17,6,0,0,1,916,105,0,0,0,0,0,1022,299,195,171,96,41,74,49,65,9
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijkcentrum 't Baken,0358::SB4,1431 JA,1160,861,16,2,0,0,0,805,74,0,0,0,0,0,879,167,178,154,84,31,81,71,81,14
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wijksteunpunt Seringenhorst,0358::SB5,1431 EM,1160,439,12,3,0,0,0,424,30,0,0,0,0,0,454,101,80,76,44,14,31,35,54,4
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau NH Wijkcentrum 't Anker,0358::SB6,1432 AV,1160,805,15,3,0,0,0,753,70,0,0,0,0,0,823,223,166,96,68,30,73,73,62,14
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gezondheidscentrum Aalsmeer Oost,0358::SB7,1432 JZ,1160,906,22,1,0,0,0,843,86,0,0,0,0,0,929,247,131,131,111,33,95,43,101,14
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Buurthuis Hornmeer,0358::SB8,1431 WC,1160,1193,13,1,0,1,0,1095,113,0,0,1,0,0,1208,225,242,225,133,45,85,112,113,13
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau p.c.b.s. De Graankorrel,0358::SB9,1433 AN,1160,79,0,0,0,0,0,68,11,0,0,0,0,0,79,35,23,1,6,5,2,5,2,0
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Clubgebouw VZOD,0358::SB11,1433 HM,1160,57,0,0,0,0,0,49,8,0,0,0,0,0,57,21,11,9,3,4,3,4,2,0
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Gebouw De Mikado,0358::SB12,1432 JT,1160,1499,39,4,0,0,1,1349,192,0,0,0,0,0,1542,476,208,210,192,49,147,61,130,26
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau R.K. Antoniusschool,0358::SB14,1433 WB,1160,36,0,0,0,0,0,32,4,0,0,0,0,0,36,9,11,7,2,5,0,1,0,1
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Proosdijhal,0358::SB17,1433 KA,1160,9,0,0,0,0,0,5,4,0,0,0,0,0,9,2,0,3,3,0,1,0,0,0
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Buurthuis 't Middelpunt,0358::SB18,1432 GB,1160,563,17,4,0,0,0,525,59,0,0,0,0,0,584,153,96,90,56,23,53,39,46,7
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau Wellantcollege MBO Aalsmeer,0358::SB20,1431 JV,1160,299,4,0,0,1,0,277,27,0,0,1,0,0,304,60,44,54,37,19,27,23,31,4
Rijnland,Aalsmeer,AB2019_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2019,12,Rijnland,2019-03-20,Stembureau De Oude Veiling,0358::SB21,1431 BD,1281,809,15,2,0,1,0,698,126,0,2,0,1,0,824,224,143,190,51,42,43,46,56,14
