contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Verzorgingshuis Oranjehof,0214::SB1,4116 DJ,1382,871,16,4,0,0,1,780,110,0,0,0,0,0,891,165,58,142,80,153,61,114,29,69
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis  Erichem,0214::SB2,4117 GJ,1363,687,10,0,0,1,0,627,71,0,0,1,0,0,698,135,45,86,53,159,39,63,29,78
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis  't Ecksternest,0214::SB3,4024 HM,1389,768,14,2,0,1,1,715,69,0,0,1,0,0,785,117,38,122,70,148,51,108,44,70
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis De Hoekenburg Rijswijk,0214::SB4,4023 AV,403,301,7,0,0,0,0,277,31,0,0,0,0,0,308,53,11,67,36,63,5,35,13,18
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis De Rozenhoek Ravenswaaij,0214::SB5,4119 LW,499,347,9,1,0,0,0,307,50,0,0,0,0,0,357,60,21,67,24,86,23,24,15,27
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis Kerk-Avezaath,0214::SB6,4012 BC,1139,713,9,3,0,0,0,653,72,0,0,0,0,0,725,143,52,114,65,152,20,70,20,77
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis de Oude School Zoelen,0214::SB7,4011 EM,1364,755,10,3,0,0,0,670,98,0,0,0,0,0,768,131,36,114,85,163,40,78,25,83
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis 't Zoetzand  Beusichem,0214::SB8,4112 JL,1442,1016,18,0,0,2,0,926,106,0,2,0,0,0,1032,185,37,197,84,265,44,95,35,74
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Gemeentehuis Maurik,0214::SB9,4021 VZ,1674,869,16,3,0,1,1,793,93,0,1,0,0,0,887,155,43,133,100,164,56,94,35,89
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau O.b.s. de Klepper,0214::SB10,4111 LD,789,410,6,0,0,0,0,377,39,0,0,0,0,0,416,46,18,80,47,112,13,48,13,33
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Het Gildehuis,0214::SB11,4033 GP,1892,1083,6,6,0,0,0,945,150,0,0,0,0,0,1095,133,37,103,89,214,258,73,94,82
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Verzorgingshuis de Valentijn Maurik,0214::SB12,4021 HN,1867,814,8,5,0,2,0,738,87,0,2,0,0,0,825,128,46,143,108,148,29,100,34,78
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Meentschool Ommeren,0214::SB13,4032 NA,1526,825,6,0,0,0,1,703,127,0,0,0,0,0,831,141,38,91,53,179,151,61,41,70
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau O.b.s. Prins Willem-Alexander,0214::SB14,4112 JT,864,483,6,3,0,0,0,433,59,0,0,0,0,0,492,88,27,103,42,125,7,53,10,28
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Dorpshuis Asch,0214::SB15,4115 RT,314,207,4,2,0,0,0,184,28,0,1,0,1,0,212,37,22,31,20,41,10,27,5,14
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,"Stembureau Dorpshuis ""In de Gaard"" Ingen",0214::SB16,4031 MB,1726,916,10,5,0,0,0,835,96,0,0,0,0,0,931,133,52,141,108,179,76,119,38,70
Rivierenland,Buren,AB2019_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2019,15,Rivierenland,2019-03-20,Stembureau Zaal Torenzicht Lienden,0214::SB17,4033 EC,1788,952,13,1,0,2,0,841,127,0,0,2,0,0,968,115,43,83,94,139,255,44,106,73
