contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,AWP niet politiek wel deskundig,VVD,ChristenUnie,OUDERENPARTIJ,Staatkundig Gereformeerde Partij (SGP),8,50PLUS
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Gemeentehuis,0153::SB1,,2196,1082,65,3,0,0,1,1079,70,0,0,0,0,0,1150,90,405,218,217,53,18,10,17,54
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Noordmolen,0153::SB2,,1408,806,34,4,0,0,0,795,49,0,0,0,0,0,844,71,294,153,167,43,19,5,11,43
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Tiggelhof,0153::SB3,,2019,681,18,7,0,0,1,649,58,2,0,2,0,0,708,51,227,106,121,83,25,6,10,52
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Freinet,0153::SB4,,1885,736,23,2,0,1,0,709,51,0,1,0,0,0,760,53,286,149,86,58,16,2,24,62
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,"Stembureau Liberein, locatie De Eschpoort",0153::SB5,,1740,842,19,4,0,0,1,819,46,1,0,1,0,0,866,107,190,166,127,81,49,14,5,103
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Wedemhoff,0153::SB6,,1345,512,14,1,0,1,0,499,27,0,1,0,0,0,526,50,143,115,85,30,15,3,13,58
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Speeltuin Hoogeland,0153::SB7,,1550,829,24,8,0,0,0,790,71,0,0,0,0,0,861,80,261,125,99,57,62,22,16,107
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Stadsbank Oost Nederland,0153::SB8,,1802,827,31,6,0,0,2,781,78,0,3,0,3,0,861,82,285,155,126,40,40,8,12,79
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Medisch Spectrum Twente,0153::SB9,,2279,1064,48,2,0,1,2,1019,94,0,0,1,0,0,1115,100,379,176,195,65,44,14,5,86
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau International School Twente,0153::SB10,,1953,749,42,2,0,1,0,720,74,0,0,1,0,0,794,46,297,147,94,44,30,13,8,70
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Saxion Hogeschool,0153::SB11,,2240,1184,61,2,0,2,0,1183,66,0,0,2,0,0,1249,114,466,210,225,64,20,12,11,62
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Stadskantoor,0153::SB12,,1860,1098,48,7,0,0,0,1054,99,0,0,0,0,0,1153,111,411,198,193,49,18,18,21,79
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Wijkvoorziening Lumen,0153::SB101,,1902,931,41,7,0,0,0,885,95,1,0,1,0,0,980,71,350,187,69,44,56,8,24,122
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Servicecentrum Oost,0153::SB102,,1776,567,23,7,0,0,0,542,55,0,0,0,0,0,597,66,140,127,104,29,29,4,10,58
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau OBS Het Wooldrik,0153::SB103,,1612,719,15,4,0,0,0,683,55,0,0,0,0,0,738,76,175,133,194,37,31,8,5,60
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau Prinseschool,0153::SB104,,1122,884,32,7,0,0,0,838,85,0,0,0,0,0,923,101,230,162,166,65,39,16,12,93
Vechtstromen,Enschede,AB2019_Vechtstromen,Algemeen bestuur van het waterschap Vechtstromen 2019,5,Vechtstromen,2019-03-20,Stembureau De Roef,0153::SB105,,1698,805,16,1,0,0,0,757,68,3,0,3,0,0,825,86,260,159,118,46,33,7,4,92
