contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Gemeentehuis Hoogkarspel,0498::SB1,1616 AV,1621,1231,28,8,0,0,2,1177,88,0,0,0,0,0,1267,277,134,228,186,113,124,73,74,22
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Het Reigersnest,0498::SB2,1616 HB,2179,914,26,1,0,0,0,851,90,0,0,0,0,0,941,216,139,152,143,84,50,50,62,18
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Water en Vuurhuis,0498::SB3,1616 CB,1285,678,14,4,0,0,0,633,63,0,0,0,0,0,696,131,73,155,94,60,41,64,47,13
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis De Schalm,0498::SB4,1617 KC,1538,808,1,0,0,0,0,754,55,0,0,0,0,0,809,140,73,61,150,83,186,58,45,12
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Cultureel Centrum Pancratius,0498::SB5,1696 BK,1236,706,11,6,0,0,0,658,65,0,0,0,0,0,723,137,76,63,78,57,183,47,59,6
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Woonzorgcentrum Bosmanstaete,0498::SB6,1606 BP,1653,645,13,4,0,1,0,608,55,0,0,1,0,0,663,113,91,62,157,67,54,56,34,11
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Ned. Hervormde Kerk (de Triangel),0498::SB7,1606 AP,1697,1024,18,3,0,0,2,979,64,0,0,0,0,0,1045,248,146,163,124,88,88,70,80,17
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis Het Centrum,0498::SB8,1606 BW,1300,934,14,3,0,0,0,858,93,0,0,0,0,0,951,193,158,107,180,66,98,67,48,17
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis De Wiekslag,0498::SB9,1608 EC,1171,680,8,1,0,0,2,632,55,0,0,0,0,0,689,161,97,114,92,62,73,32,37,12
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Dorpshuis De Dregt,0498::SB10,1697 KG,713,441,5,1,0,0,0,407,40,0,0,0,0,0,447,98,52,73,47,55,50,26,35,5
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Loods 2,0498::SB11,1616 RT,1272,662,9,0,0,1,0,610,60,0,1,0,0,0,670,171,77,98,116,43,58,53,32,14
Hollands Noorderkwartier,Drechterland,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau mobiel stembureau,0498::SB12,1616 AX,0,34,0,0,0,0,0,33,1,0,0,0,0,0,34,8,2,6,9,1,2,4,2,0
