contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,AWP niet politiek wel deskundig,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Water Natuurlijk,Lokaal Limburg,Waterbelang Maastricht,50PLUS
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Bestuurscentrum (KCC),0938::SB1,6231 LS,1581,824,31,12,0,3,0,757,113,0,3,0,0,0,870,121,6,5,335,4,13,32,4,0,11,104,37,56,96
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Beukeloord,0938::SB2,6231 JZ,1674,551,20,2,0,0,0,502,71,0,0,0,0,0,573,52,10,8,245,3,10,9,1,0,3,37,43,54,76
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis De Stip,0938::SB3,6231 HG,1601,977,30,3,0,0,0,910,100,0,0,0,0,0,1010,57,6,15,482,6,16,21,0,1,2,67,68,101,135
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis de Koel,0938::SB6,6231 BP,1424,651,15,7,0,0,0,612,61,0,0,0,0,0,673,39,3,9,257,4,12,20,2,3,5,68,38,114,77
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Scoutinggebouw Bunde,0938::SB12,6241 GA,1066,611,14,3,0,0,0,560,68,0,0,0,0,0,628,92,3,12,222,4,9,20,1,0,9,64,29,55,91
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum De Wilgenhof,0938::SB13,6241 BH,1191,797,11,10,0,0,0,753,64,0,1,0,1,0,817,67,5,10,307,1,6,23,2,0,4,62,38,84,188
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Zalencentrum De Auw Kerk,0938::SB14,6241 CR,1187,698,27,4,0,0,0,656,73,0,0,0,0,0,729,85,1,9,265,2,9,19,0,0,5,86,29,80,108
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Woonbegeleidingscentrum Aan de Pas,0938::SB15,6241 CT,1224,407,11,0,0,0,0,379,39,0,0,0,0,0,418,28,0,8,169,1,8,11,1,2,4,50,20,43,62
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Café De Gäöllenaer,0938::SB16,6243 BM,1286,675,26,7,0,0,0,627,81,0,0,0,0,0,708,43,6,12,233,2,53,22,0,1,4,90,53,67,89
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Ave Maria,0938::SB17,6243 AG,1249,661,16,3,0,0,0,605,75,0,0,0,0,0,680,60,7,10,247,6,79,22,3,0,8,78,41,45,55
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis D'n Huppel,0938::SB21,6235 AC,1221,703,18,6,0,0,0,635,92,0,0,0,0,0,727,71,1,3,359,2,24,25,4,1,14,51,28,50,70
Limburg,Meerssen,AB2019_Limburg,Algemeen bestuur van het waterschap Limburg 2019,25,Limburg,2019-03-20,Stembureau Stembureau Basisschool de Triangel,0938::SB22,6235 BP,1124,614,22,4,0,0,0,564,76,0,0,0,0,0,640,58,2,8,251,2,31,23,0,0,10,64,38,40,87
