contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,VVD,Partij van de Arbeid (P.v.d.A.),50PLUS,Werken aan Water,AWP niet politiek wel deskundig,ChristenUnie,Ouderen Appèl - Hart voor Water
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Gemeentehuis,0823::SB1,5688 AK,1535,915,26,4,0,0,2,834,109,0,0,0,0,0,945,202,281,170,73,74,45,39,13,18
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool De Linde,0823::SB2,5688 KB,1463,813,21,4,0,0,0,758,80,0,0,0,0,0,838,213,276,98,78,50,66,11,2,19
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Zorgcentrum Sint Joris,0823::SB3,5688 AS,1512,658,19,4,0,0,0,625,56,0,0,0,0,0,681,168,189,90,42,75,42,25,7,20
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Dorpshuis Den Deel,0823::SB4,5688 KN,1860,855,18,1,0,0,15,759,100,0,0,0,0,0,874,194,346,134,68,43,28,22,10,10
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Basisschool de Plataan,0823::SB5,5688 DE,1466,688,17,8,0,0,1,649,63,0,0,0,0,0,713,184,180,115,84,57,40,16,2,10
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Openbare basisschool De Korenbloem,0823::SB6,5688 PG,1587,924,19,13,0,1,0,874,83,0,0,1,0,0,957,270,202,147,75,106,76,26,8,14
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Antoniusschool,0823::SB7,5688 NM,1356,629,9,2,0,0,0,578,62,0,0,0,0,0,640,120,244,134,33,30,35,15,4,14
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Gemeenschapshuis Het Dorpsplein,0823::SB8,5091 BE,1352,690,23,6,0,0,0,653,66,0,0,0,0,0,719,181,239,90,60,48,42,15,8,7
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Kantine BBoys,0823::SB9,5091 EM,1525,680,20,2,0,0,0,635,67,0,0,0,0,0,702,196,195,109,84,32,17,20,6,21
De Dommel,Oirschot,AB2019_DeDommel,Algemeen bestuur van het waterschap De Dommel 2019,19,De Dommel,2019-03-20,Stembureau Ons Mevrouw,0823::SB10,5091 CB,1538,883,21,6,0,0,0,801,109,0,0,0,0,0,910,190,321,147,94,53,37,20,8,13
