contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,"Groen, Water & Land",VVD,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Natuurlijk BBW,50PLUS,AWP niet politiek wel deskundig,ChristenUnie
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Kernschool,0479::SB101,1505 CB,2508,762,31,10,0,0,0,725,78,0,0,0,0,0,803,203,27,69,49,223,14,83,51,43
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Handboog Schutters Czaar Peter,0479::SB102,1505 VH,2592,901,28,6,0,1,0,847,87,0,1,0,0,0,934,254,59,111,36,215,19,111,69,27
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Wijkgebouw De Poelenburcht,0479::SB103,1504 NX,3233,873,79,19,0,1,0,847,125,0,0,1,0,0,972,238,36,70,37,318,26,64,51,33
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Oogheelkundig Medisch Centrum,0479::SB104,1502 CK,0,115,3,2,0,1,1,107,11,0,1,0,0,0,119,36,12,15,1,19,5,8,16,3
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Zaans Natuur en Milieu Centrum,0479::SB105,1504 LB,2189,575,52,5,0,2,0,564,70,0,0,2,0,0,634,133,32,40,34,191,10,65,41,29
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau JerehSalem,0479::SB106,1503 RD,2067,690,37,10,0,1,0,661,75,0,1,0,0,0,736,184,29,38,52,204,16,80,42,45
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,"Stembureau Stembureau School De Windroos, INGANG PINASSTRAAT",0479::SB107,1503 TJ,2093,650,26,12,0,0,0,621,67,0,0,0,0,0,688,146,42,43,48,199,13,82,48,29
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,"Stembureau Stembureau Evean Oostergouw, HOOFDINGANG",0479::SB108,1502 DZ,1938,924,22,6,0,1,0,856,97,0,0,1,0,0,953,264,96,83,73,160,21,95,76,56
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,"Stembureau Stembureau Evean De Meerpaal, INGANG TJOTTERLAAN",0479::SB109,1503 LE,1771,845,27,4,0,1,1,789,87,0,0,1,0,0,877,225,112,76,73,165,22,66,64,42
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Evean Het Erasmushuis,0479::SB110,1504 AL,2270,900,21,6,0,1,0,828,100,0,0,1,0,0,928,246,82,101,59,231,6,93,42,40
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau De Paaskerk,0479::SB111,1501 TN,1479,588,17,3,0,0,0,552,57,1,0,1,0,0,609,147,46,70,13,120,48,76,45,23
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Dependance CBS Tamarinde,0479::SB112,1501 VR,1402,628,18,2,0,0,0,614,34,0,0,0,0,0,648,197,57,78,25,125,15,72,44,15
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Zorgcentrum Het Mennistenerf,0479::SB113,1502 CC,2059,928,24,3,0,0,0,858,98,0,0,1,0,1,956,295,81,96,51,168,21,116,57,43
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Buurthuis De Kolk,0479::SB114,1502 VP,1901,720,17,1,0,2,0,687,53,0,0,2,0,0,740,215,67,65,39,161,9,96,50,18
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,"Stembureau Stembureau Hervormd Centrum Pennemes, HOOFDINGANG",0479::SB115,1502 WV,1674,631,22,1,0,2,2,614,40,0,0,2,0,0,656,174,52,45,59,127,9,90,38,37
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,"Stembureau Stembureau Sporthal De Struijck, INGANG Prof. Struijckenstr",0479::SB116,1502 BL,1822,763,20,5,0,0,0,723,65,0,0,0,0,0,788,228,53,68,43,174,19,117,40,21
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Noorderkerk,0479::SB117,1502 DJ,2281,642,16,6,0,1,0,610,52,0,2,0,1,0,662,198,51,65,37,124,7,79,42,39
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Obs Kogerveld,0479::SB118,1508 AW,1261,364,13,0,0,0,0,340,37,0,0,0,0,0,377,119,30,28,14,87,6,36,23,21
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Jozefparochie,0479::SB119,1508 WV,1477,678,26,3,0,0,0,707,0,0,0,0,0,0,707,202,50,59,31,154,15,82,55,30
Hollands Noorderkwartier,Zaanstad,AB2019_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2019,11,Hollands Noorderkwartier,2019-03-20,Stembureau Stembureau Zorgcentrum Nieuw Groenland,0479::SB120,1509 ED,2106,1016,24,3,0,1,0,947,97,0,0,1,0,0,1044,401,90,82,45,149,23,116,68,42
