contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Skilhiem Stiens,0081::SB1,,906,693,0,2,134,221,77,114,57,33,21,23,4,1,0,5,2,0,0,1,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MFG De Skalm Stiens,0081::SB2,,944,714,0,0,128,242,77,82,69,38,27,34,12,1,0,1,1,0,1,0,1
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Bining Koarnjum,0081::SB3,,605,506,0,0,50,153,67,85,61,31,12,34,8,1,0,3,1,0,0,0,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Kampioen Hijum,0081::SB4,,469,347,0,0,67,87,37,43,42,24,15,18,10,0,1,0,2,0,0,1,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ger. Kerk Britsum,0081::SB5,,781,631,0,1,134,172,79,60,73,52,21,24,8,0,0,3,3,0,2,0,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Hege Stins Stiens,0081::SB6,,1031,919,1,0,190,268,108,103,95,47,48,36,15,1,0,7,0,0,0,1,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Sprankel Stiens,0081::SB7,,793,695,0,0,118,185,83,101,67,52,39,35,10,2,0,1,2,0,0,0,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Stiens,0081::SB8,,852,749,0,2,114,237,80,136,75,50,19,24,7,1,0,4,2,0,0,0,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Talant Stiens,0081::SB9,,1427,1017,0,2,187,290,100,210,63,55,54,45,9,1,0,2,1,0,0,0,0
Leeuwarden,Leeuwarderadeel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Us Gebou Ale Leie,0081::SB10,,202,154,1,0,16,47,27,21,15,12,7,4,1,0,0,2,2,0,0,0,0
