contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Raadzaal,0777::SB1,,1031,1495,0,3,277,317,184,322,198,83,7,77,14,0,0,9,5,0,0,2,0
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Nobelaer,0777::SB2,,755,692,2,1,113,136,88,142,136,31,6,23,5,3,0,6,0,0,0,1,2
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Avoord Zorg en Wonen, locatie Anbarg",0777::SB3,,1055,928,2,4,200,158,112,168,169,49,3,52,6,1,0,4,3,0,0,0,3
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonstichting Etten-Leur,0777::SB4,,1050,745,0,2,113,95,87,198,129,31,10,62,9,0,0,9,0,0,0,0,2
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Postduivenvereniging de Eendracht,0777::SB5,,1041,410,0,0,41,93,61,64,108,22,2,12,4,0,0,3,0,0,0,0,0
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Hasselbraam,0777::SB6,,1062,775,0,1,77,184,127,105,189,38,8,34,6,0,1,3,1,0,0,0,2
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dep. Basisschool de Hasselbraam,0777::SB7,,969,773,1,2,94,154,95,155,147,47,6,60,10,1,0,1,2,0,0,0,1
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Turfschip,0777::SB8,,851,650,0,0,118,74,46,204,124,30,4,33,8,1,0,5,2,0,0,0,1
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 4 Heemskinderen,0777::SB9,,1091,780,0,2,94,143,108,158,188,32,4,33,11,0,0,7,0,0,0,2,0
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Ut Praotuis,0777::SB10,,1325,947,1,1,169,171,94,185,185,38,8,67,10,0,0,10,8,1,0,1,0
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Scholengemeenschap,0777::SB11,,1530,1206,3,2,184,170,103,344,203,68,15,90,13,0,0,13,1,0,0,1,1
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Avoord Zorg en Wonen, locatie Kloostergaard",0777::SB12,,1432,877,2,1,262,134,72,196,142,16,4,37,7,0,0,6,1,0,0,0,0
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Instuif het Zorgenkind,0777::SB13,,723,448,2,0,77,59,67,88,88,21,1,35,4,0,0,7,0,0,0,0,1
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tafeltennishal Tanaka,0777::SB14,,1399,915,0,0,109,147,102,207,201,44,3,78,14,0,0,5,2,0,0,1,2
Tilburg,Etten-Leur,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Gemeentewerf,0777::SB15,,1040,802,1,1,141,113,107,198,134,35,6,49,5,0,0,7,3,0,1,1,2
