contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0590::SB1,,1348,1234,0,3,218,187,65,356,141,34,66,69,15,73,0,5,1,0,0,3,1
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Elimkerk,0590::SB2,,1123,991,0,0,149,180,104,95,134,45,124,36,19,99,0,5,0,0,0,0,1
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Morgensterkerk,0590::SB3,,1228,871,1,0,110,213,112,106,172,26,69,21,9,25,0,5,2,0,0,0,1
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oranje-Nassauschool,0590::SB4,,1038,762,1,0,113,110,70,143,132,39,57,42,13,42,0,1,0,0,0,0,0
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK-parochie,0590::SB5,,1324,1072,0,0,101,225,106,205,234,56,38,55,15,28,1,5,2,0,0,0,1
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bethlehemkerk,0590::SB6,,1163,593,0,1,63,92,53,102,110,18,64,40,16,29,1,3,0,0,0,0,2
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Ark,0590::SB7,,1190,930,1,0,129,111,66,210,157,43,80,41,15,71,0,4,1,0,0,0,2
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Viermaster,0590::SB8,,1255,768,3,0,64,151,97,135,133,28,79,31,7,35,0,4,2,0,0,1,1
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal De Laaght,0590::SB9,,1152,1039,2,4,117,187,117,185,190,43,82,39,19,49,0,7,0,0,0,1,3
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Knotwilg/Leilinde,0590::SB10,,1365,1066,1,1,145,184,120,237,141,52,70,80,14,19,0,3,0,0,0,1,0
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Lage Waard,0590::SB11,,1284,1025,0,1,147,136,99,225,179,65,60,65,11,22,0,12,2,1,0,1,0
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prins Florisschool,0590::SB12,,1187,526,0,0,77,72,54,131,90,23,34,31,1,6,0,6,1,0,0,0,0
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Knotwilg,0590::SB13,,1196,1564,3,1,165,226,160,433,286,55,79,97,13,27,1,16,4,0,0,1,1
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal De Donck,0590::SB14,,1119,507,0,0,58,100,53,105,82,30,22,37,9,6,0,4,1,0,0,0,0
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wilgenhoeck,0590::SB15,,1240,1229,0,3,146,173,103,375,210,41,59,78,14,20,0,4,2,0,0,0,4
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Grote Kerk,0590::SB16,,1315,722,3,1,87,96,62,132,118,22,82,29,14,73,0,3,4,0,0,0,0
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum,0590::SB17,,1294,1163,0,5,135,179,104,305,198,59,61,58,12,38,0,9,4,0,0,0,1
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Locatie Schoorweg,0590::SB18,,1182,832,0,0,135,109,80,174,113,39,80,40,15,40,0,4,2,1,0,0,0
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prins Florisschool,0590::SB19,,1193,891,0,0,111,110,76,305,138,19,48,45,8,21,1,6,0,0,0,0,3
Dordrecht,Papendrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prins Florisschool,0590::SB20,,1157,1033,0,1,135,128,65,384,163,33,45,49,7,12,0,6,5,0,0,0,1
