contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0905::SB1,,1165,956,5,3,204,166,89,199,172,51,6,52,8,0,1,3,4,0,0,1,0
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal café Breusj,0905::SB2,,1057,770,0,0,132,158,104,105,173,44,2,35,8,0,0,5,3,0,0,0,1
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal K.O.H.,0905::SB3,,1060,828,1,1,151,128,92,180,164,45,4,53,8,1,0,2,0,0,0,0,0
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St. Jozefschool,0905::SB4,,729,577,1,1,115,85,71,83,143,41,3,19,11,0,0,3,2,0,0,1,0
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Basisschool,0905::SB5,,336,287,0,0,58,46,36,43,73,11,0,10,4,1,0,1,2,0,1,1,0
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis,0905::SB6,,1158,857,1,1,113,159,152,145,165,55,2,45,12,0,0,4,4,0,1,0,0
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Groene Kruisgebouw,0905::SB7,,892,581,0,0,78,100,72,98,150,43,3,26,8,0,1,1,1,0,0,0,0
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal café Riekelt,0905::SB8,,588,443,0,0,101,73,38,77,106,15,2,23,5,0,0,2,1,0,0,0,0
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis,0905::SB9,,963,662,0,0,84,117,86,86,205,23,2,31,9,1,0,12,3,1,0,1,1
Maastricht,Eijsden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St. Martinusschool,0905::SB10,,926,768,0,1,169,95,54,173,173,35,2,45,12,1,0,7,1,0,0,1,0
