contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0303::SB1,,1856,1998,3,8,436,314,166,489,240,96,101,90,17,22,0,16,6,0,1,4,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Sportvereniging Reaal,0303::SB2,,1676,1305,1,2,240,146,64,423,124,79,116,85,6,12,0,0,3,4,2,1,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Dukdalf,0303::SB3,,3059,2450,1,0,375,270,169,884,259,131,167,136,18,21,0,13,7,0,0,0,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mr. Antoine M.G. Gresel Kazerne,0303::SB4,,1907,1413,0,0,222,167,107,361,232,63,117,79,14,24,0,13,10,0,1,1,2
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum De Regenboog,0303::SB5,,1673,1087,0,5,277,179,78,210,125,39,100,52,9,8,0,7,2,0,0,1,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingskerk,0303::SB6,,1684,1214,0,2,207,213,113,216,151,80,126,68,15,9,2,6,4,0,0,3,1
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Samenwerkingsschool De Brandaris,0303::SB7,,1710,1168,0,1,193,165,105,263,174,88,83,62,13,7,0,6,8,0,1,0,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Samenwerkingsschool Het Wilgerijs,0303::SB8,,1588,1538,1,8,249,232,135,406,171,92,107,94,15,12,0,13,6,0,4,2,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Clubhuis Golfresidentie,0303::SB9,,1040,869,0,3,129,59,13,448,81,32,21,66,5,6,2,1,5,1,0,0,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Flevosprong,0303::SB10,,1621,1387,0,0,242,186,108,372,173,67,111,94,10,11,0,7,3,0,0,3,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Het Kompas,0303::SB11,,1675,1244,0,0,253,175,80,310,137,67,102,84,9,15,0,4,2,0,4,2,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Steiger,0303::SB12,,1409,1038,3,1,186,112,89,304,171,38,51,50,12,5,0,13,4,0,1,1,1
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkcentrum De Hoeksteen,0303::SB13,,1420,1133,0,2,215,162,104,300,189,40,45,41,22,6,0,8,0,0,0,0,1
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Duykeldam,0303::SB14,,1876,1348,1,1,209,166,130,414,236,53,49,61,13,4,0,4,7,0,2,0,0
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Koetshuis,0303::SB15,,1358,1214,0,2,221,156,74,337,210,53,47,70,11,12,0,19,2,0,0,1,1
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau P.C.Basisschool De Tamarisk,0303::SB16,,1395,996,0,0,156,124,77,297,191,54,36,34,3,8,0,11,1,0,1,1,2
Lelystad,Dronten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkcentrum De Voorhof,0303::SB17,,1699,1189,1,0,272,153,86,312,190,45,57,41,11,10,0,9,1,1,1,0,0
