contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0448::SB1,,1722,2004,1,1,261,460,181,474,174,188,39,156,27,16,1,7,10,1,1,2,3,3
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Starkenburgh,0448::SB2,,2259,1552,0,2,245,350,171,324,178,124,27,102,15,0,0,8,5,0,0,1,2,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Gollards,0448::SB3,,1515,1268,1,5,232,290,130,232,134,111,22,90,19,2,2,3,0,0,0,1,0,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Eierlandsche Huis,0448::SB4,,633,881,0,0,108,160,58,252,125,85,15,59,13,3,0,1,1,0,0,0,1,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw Bethel,0448::SB5,,295,322,0,0,65,30,28,108,39,21,4,24,2,0,0,0,1,0,0,0,0,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis de Waldhoorn,0448::SB6,,790,717,0,4,102,170,60,159,53,74,19,61,16,2,0,0,1,0,0,0,0,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Hof,0448::SB7,,1035,1359,2,6,169,226,124,430,163,82,29,97,14,9,1,8,3,1,0,3,0,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Bijenkorf,0448::SB8,,987,879,0,0,204,146,91,141,76,71,46,52,14,30,0,6,1,0,0,0,1,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis 't Skiltje,0448::SB9,,1010,856,0,2,94,147,81,250,154,46,10,54,9,0,0,6,3,0,1,1,0,0
Den Helder,Texel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Wielewaal,0448::SB10,,302,299,0,0,39,53,21,107,24,28,5,16,4,0,0,2,0,0,0,0,0,0
