contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Katwijk,0537::SB1,,1469,1208,0,1,275,107,58,191,182,50,144,66,10,117,0,5,1,0,0,2,0
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Bibliotheek, Fresiastraat 20",0537::SB2,,1641,1236,1,9,252,175,126,205,247,57,65,56,8,32,1,9,1,0,0,0,2
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Wilbert,0537::SB3,,1201,948,0,2,256,70,58,215,124,48,73,40,11,48,0,3,0,0,0,0,2
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Horizon,0537::SB4,,1518,1367,0,1,333,141,97,310,208,69,89,56,19,32,0,6,2,0,0,3,2
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Katwijk,0537::SB5,,1409,1194,0,1,266,152,57,202,199,41,111,27,17,105,1,8,5,0,0,1,2
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize Salem,0537::SB6,,1525,1210,0,1,376,65,47,145,133,18,164,36,8,210,0,4,2,0,0,1,1
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Bibliotheek, Schelpendam 1",0537::SB7,,1314,1002,0,2,256,53,57,113,146,19,130,20,5,201,0,1,0,0,0,0,1
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau K&O Gebouw,0537::SB8,,1472,1412,0,2,348,78,66,253,235,34,183,35,10,156,0,11,0,0,1,1,1
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgeb 't Zandgat,0537::SB9,,1435,996,0,1,245,63,47,136,158,22,141,21,14,136,0,11,1,0,0,1,0
Leiden,Katwijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentr. Zwanenburg,0537::SB10,,1212,1377,0,3,355,98,41,162,216,28,172,32,10,253,2,6,0,0,1,0,1
