contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Het Statenlogement, Nieuwstraat 23",0405::SB11,,1588,1357,1,1,116,276,124,367,145,141,7,129,38,1,0,6,4,0,0,2,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Montessorischool, Gravenstraat 19",0405::SB12,,1830,1291,3,2,88,265,122,358,143,137,6,124,31,0,0,9,4,0,0,1,3,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Westerhaven, Achterom 1",0405::SB13,,1473,1113,0,3,117,205,81,323,128,111,3,112,18,3,0,5,4,0,0,0,2,1
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau O.S.G. West-Friesland, Bontekoestraat 4",0405::SB14,,1712,1245,1,1,125,271,161,245,173,135,11,92,11,4,0,9,4,0,1,1,1,1
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Jules Verneschool, Orionstraat 135",0405::SB21,,1494,807,1,0,47,303,112,91,136,40,15,43,11,2,0,3,2,0,0,2,0,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Wijkcentrum Grote Waal, Grote Beer 3",0405::SB22,,1220,939,2,1,71,239,139,156,174,73,14,56,13,0,0,3,0,0,0,0,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Tennispark TV De Hulk, Dwaalpark 1",0405::SB23,,1540,1037,0,1,53,265,135,182,205,66,15,76,22,1,0,9,3,1,0,0,3,1
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Zonnewijzer, Het Gangwerk 58",0405::SB24,,1474,1054,0,2,64,239,139,236,153,101,6,84,19,1,0,3,3,0,0,2,3,1
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Lindendael, Koepoortsweg 35",0405::SB31,,1245,1003,0,1,125,243,128,189,113,87,9,80,19,1,1,4,1,1,0,1,1,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau de Stormvogel, van Oostzanenstraat ingang: Wabenstraat 18",0405::SB32,,1200,907,1,0,108,200,91,251,93,63,6,74,9,0,0,6,6,0,0,0,0,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Bernardus van Bockxmeer, Tweeboomln 104",0405::SB33,,1471,1046,2,2,104,296,154,165,148,72,6,67,16,2,0,9,2,0,0,1,4,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Het Stadhuis, Nieuwe Steen 1",0405::SB41,,1254,1377,1,5,140,337,143,275,212,123,18,95,15,2,2,4,8,0,0,1,2,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Windvaan loc. De Tweemaster, Ark 1",0405::SB42,,1229,1028,1,0,67,238,117,234,173,87,11,62,24,0,1,11,3,0,0,0,0,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Cultureel Centrum De Huesmolen, De Huesmolen 60",0405::SB43,,1050,1099,2,1,87,279,113,268,136,83,13,82,20,1,0,5,8,0,0,4,0,0
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Avondlicht, Geldelozeweg 66",0405::SB44,,1646,1212,1,5,157,336,133,255,109,80,27,78,25,2,0,3,4,0,0,1,0,2
Den Helder,Hoorn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Troubadour, Marketenster 5",0405::SB45,,1328,874,0,1,50,267,112,119,146,65,10,65,19,5,1,7,3,0,1,2,2,0
