contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Raadhuis,0882::SB1,,1331,1319,2,2,160,238,214,125,441,56,6,36,18,2,0,11,4,0,1,3,4
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum De Dormig,0882::SB2,,902,632,0,1,101,81,112,78,189,34,5,23,3,0,0,5,1,0,0,0,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingsruimte A gen Bruk,0882::SB3,,1145,796,2,4,156,154,85,89,228,38,2,25,8,1,0,6,3,0,0,0,1
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parochiezaal Kerkplein,0882::SB11,,1522,1339,2,2,162,223,216,129,447,49,15,43,30,1,0,14,3,2,0,3,2
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingsruimte A gen Maar,0882::SB12,,1466,841,2,0,120,127,129,93,257,41,13,28,18,0,0,10,4,0,0,0,1
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Dr. Calshof,0882::SB22,,1486,1146,0,4,138,205,185,130,371,50,2,39,12,0,0,5,6,0,0,1,2
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Oefenbunker,0882::SB23,,705,430,1,0,34,68,103,21,160,15,0,20,1,2,0,3,0,0,0,2,1
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Harlekijn,0882::SB30,,1140,784,0,3,51,133,160,89,254,37,2,31,8,0,0,12,4,0,0,2,1
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin 't Eikhoorntje,0882::SB31,,946,590,2,0,62,81,125,54,184,33,9,13,10,0,0,13,5,0,0,0,1
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Noaberhoes De Wendelwiek,0882::SB32,,1321,1033,1,1,95,147,172,144,324,69,5,45,12,0,0,15,1,0,0,1,3
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis de Molt,0882::SB42,,1357,868,3,4,97,141,102,134,281,34,7,49,11,0,0,3,7,0,0,1,1
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Harmoniezaal SUN-plein,0882::SB101,,1086,763,4,2,61,102,99,63,335,45,7,19,18,0,0,9,5,0,0,0,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bibliotheek Nieuwenhagen,0882::SB102,,1451,826,0,1,108,138,134,62,296,34,4,25,15,1,0,7,2,0,0,0,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Scouting St. Tarcisius,0882::SB111,,1543,1050,0,0,130,156,142,140,379,33,5,27,17,0,5,7,4,0,0,2,3
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingscentrum Oude Heide,0882::SB112,,1627,1166,2,5,147,188,182,103,425,42,8,42,11,0,0,10,5,0,0,0,3
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool 't Valder,0882::SB121,,1639,1096,0,0,142,160,150,170,309,58,6,54,24,0,0,14,9,0,0,0,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis 't Ströatje,0882::SB201,,1395,964,0,0,152,152,109,130,320,42,5,20,18,2,0,8,6,0,0,0,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Heereveld,0882::SB202,,967,646,1,1,104,133,116,76,166,13,3,11,13,0,1,5,4,1,0,0,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Wegwijzer,0882::SB203,,1184,858,3,0,67,123,160,98,301,45,11,28,11,4,0,7,2,0,0,1,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool An d'r Put,0882::SB204,,1113,887,2,1,99,155,159,77,280,59,2,29,11,0,0,10,5,0,1,0,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café d'r Sjtee Uul,0882::SB211,,1519,998,0,1,90,153,169,75,391,42,6,26,23,0,2,10,8,0,1,0,2
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Speurneus,0882::SB212,,1549,1062,2,0,107,169,166,146,355,43,3,45,13,0,0,8,4,0,0,1,2
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis De Residentie,0882::SB221,,1420,987,0,0,78,131,115,136,405,55,6,15,14,11,0,11,8,0,0,2,0
Maastricht,Landgraaf,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis D'r Eck,0882::SB231,,554,381,1,0,58,61,43,46,98,33,0,11,20,0,0,8,3,0,0,0,0
