contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum Duivenwal,0345::SB1,,1881,1238,1,7,215,192,58,208,225,50,125,42,16,92,1,11,1,0,0,0,2
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dansschool Salsapica,0345::SB2,,1692,893,1,9,86,249,71,98,132,44,89,33,6,78,0,4,1,0,1,0,1
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Seniorenflat De Sterke Arm,0345::SB3,,1662,1196,0,7,174,244,89,163,165,48,117,41,11,139,0,2,0,0,0,1,2
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon-en Zorgcentrum De Engelenburgh,0345::SB4,,1652,1196,1,3,256,141,60,124,168,26,168,34,4,208,0,3,4,0,0,0,0
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal van Apostolisch Genootschap,0345::SB5,,1477,1331,0,4,226,103,41,416,193,37,159,81,10,56,1,3,3,0,0,1,1
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vergaderzaal Het Trefpunt,0345::SB6,,1571,1521,4,2,271,168,87,298,268,47,149,51,4,162,0,7,5,2,0,2,0
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Shalom (achter Vredeskerk),0345::SB7,,1408,981,0,1,200,93,25,252,100,20,118,45,5,117,0,4,2,0,0,0,0
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Groenhof,0345::SB8,,1456,1105,1,0,221,182,54,211,172,43,112,39,12,50,0,4,5,0,0,0,0
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Vuurvlinder (zuid),0345::SB9,,1495,1234,0,5,167,200,84,157,286,51,135,48,20,77,0,3,4,0,0,2,0
Utrecht,Veenendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Juliana van Stolbergschool (dep. 2),0345::SB10,,1199,641,1,2,64,211,35,61,131,16,56,22,3,40,0,0,1,0,0,1,0
